rowkey,deviceId,variable,value,alarmClass,timeMili,received_time,kafka_time
it_866897057706519#2023.06.07.03.46.54.000#1112,it_866897057706519,ENGINE RPM,1905.0,0,1686109614000,2023-06-07 03:47:00.577000 UTC,2023-06-07T09:16:54
it_866897057706519#2023.06.07.03.46.54.000#1113,it_866897057706519,Vehicle speed,11,0,1686109614000,2023-06-07 03:47:00.571000 UTC,2023-06-07T09:16:54
it_866897057706519#2023.06.07.03.46.54.000#311,it_866897057706519,EXTERNAL BATTERY,13.826,0,1686109614000,2023-06-07 03:46:58.912000 UTC,2023-06-07T09:16:54
it_866897057706519#2023.06.07.03.46.54.000#331,it_866897057706519,IGNITION_STATUS,1,0,1686109614000,2023-06-07 03:46:58.912000 UTC,2023-06-07T09:16:54
it_866897057706519#2023.06.07.03.46.44.000#000,it_866897057706519,POSITION,"12.960987091064453,80.13531494140625,null,GPS",0,1686109604000,2023-06-07 03:46:48.904000 UTC,2023-06-07T09:16:44
it_866897057706519#2023.06.07.03.46.44.000#1112,it_866897057706519,ENGINE RPM,1039.25,0,1686109604000,2023-06-07 03:46:48.903000 UTC,2023-06-07T09:16:44
it_866897057706519#2023.06.07.03.46.44.000#331,it_866897057706519,IGNITION_STATUS,1,0,1686109604000,2023-06-07 03:46:48.902000 UTC,2023-06-07T09:16:44
it_866897057706519#2023.06.07.03.46.44.000#311,it_866897057706519,EXTERNAL BATTERY,13.766,0,1686109604000,2023-06-07 03:46:48.900000 UTC,2023-06-07T09:16:44
it_866897057706519#2023.06.07.03.46.44.000#1113,it_866897057706519,Vehicle speed,2,0,1686109604000,2023-06-07 03:46:48.875000 UTC,2023-06-07T09:16:44
it_866897057706519#2023.06.07.03.46.34.000#311,it_866897057706519,EXTERNAL BATTERY,13.736,0,1686109594000,2023-06-07 03:46:38.783000 UTC,2023-06-07T09:16:34
it_866897057706519#2023.06.07.03.46.34.000#331,it_866897057706519,IGNITION_STATUS,1,0,1686109594000,2023-06-07 03:46:38.780000 UTC,2023-06-07T09:16:34
it_866897057706519#2023.06.07.03.46.34.000#1112,it_866897057706519,ENGINE RPM,868.75,0,1686109594000,2023-06-07 03:46:38.778000 UTC,2023-06-07T09:16:34
it_866897057706519#2023.06.07.03.46.34.000#000,it_866897057706519,POSITION,"12.960980415344238,80.13531494140625,null,GPS",0,1686109594000,2023-06-07 03:46:38.777000 UTC,2023-06-07T09:16:34
it_866897057706519#2023.06.07.03.46.34.000#1113,it_866897057706519,Vehicle speed,0,0,1686109594000,2023-06-07 03:46:38.762000 UTC,2023-06-07T09:16:34
it_866897057706519#2023.06.07.03.46.24.000#1112,it_866897057706519,ENGINE RPM,1068.5,0,1686109584000,2023-06-07 03:46:29.480000 UTC,2023-06-07T09:16:24
it_866897057706519#2023.06.07.03.46.24.000#000,it_866897057706519,POSITION,"12.96097469329834,80.13531494140625,null,GPS",0,1686109584000,2023-06-07 03:46:29.478000 UTC,2023-06-07T09:16:24
it_866897057706519#2023.06.07.03.46.24.000#1113,it_866897057706519,Vehicle speed,0,0,1686109584000,2023-06-07 03:46:29.472000 UTC,2023-06-07T09:16:24
it_866897057706519#2023.06.07.03.46.24.000#311,it_866897057706519,EXTERNAL BATTERY,13.796,0,1686109584000,2023-06-07 03:46:28.124000 UTC,2023-06-07T09:16:24
it_866897057706519#2023.06.07.03.46.24.000#331,it_866897057706519,IGNITION_STATUS,1,0,1686109584000,2023-06-07 03:46:28.120000 UTC,2023-06-07T09:16:24
it_866897057706519#2023.06.07.03.46.14.000#1112,it_866897057706519,ENGINE RPM,1613.75,0,1686109574000,2023-06-07 03:46:19.978000 UTC,2023-06-07T09:16:14
it_866897057706519#2023.06.07.03.46.14.000#000,it_866897057706519,POSITION,"12.960956573486328,80.13516235351562,null,GPS",0,1686109574000,2023-06-07 03:46:19.976000 UTC,2023-06-07T09:16:14
it_866897057706519#2023.06.07.03.46.14.000#1113,it_866897057706519,Vehicle speed,10,0,1686109574000,2023-06-07 03:46:19.969000 UTC,2023-06-07T09:16:14
it_866897057706519#2023.06.07.03.46.14.000#311,it_866897057706519,EXTERNAL BATTERY,13.856,0,1686109574000,2023-06-07 03:46:18.152000 UTC,2023-06-07T09:16:14
it_866897057706519#2023.06.07.03.46.14.000#331,it_866897057706519,IGNITION_STATUS,1,0,1686109574000,2023-06-07 03:46:18.148000 UTC,2023-06-07T09:16:14
it_866897057706519#2023.06.07.03.46.05.000#1112,it_866897057706519,ENGINE RPM,1356.75,0,1686109565000,2023-06-07 03:46:10.653000 UTC,2023-06-07T09:16:05
it_866897057706519#2023.06.07.03.46.05.000#000,it_866897057706519,POSITION,"12.960925102233887,80.13497161865234,null,GPS",0,1686109565000,2023-06-07 03:46:10.650000 UTC,2023-06-07T09:16:05
it_866897057706519#2023.06.07.03.46.05.000#1113,it_866897057706519,Vehicle speed,1,0,1686109565000,2023-06-07 03:46:10.637000 UTC,2023-06-07T09:16:05
it_866897057706519#2023.06.07.03.46.05.000#311,it_866897057706519,EXTERNAL BATTERY,13.781,0,1686109565000,2023-06-07 03:46:09.026000 UTC,2023-06-07T09:16:05
it_866897057706519#2023.06.07.03.46.05.000#331,it_866897057706519,IGNITION_STATUS,1,0,1686109565000,2023-06-07 03:46:09.023000 UTC,2023-06-07T09:16:05
it_866897057706519#2023.06.07.03.45.54.000#000,it_866897057706519,POSITION,"12.960907936096191,80.13487243652344,null,GPS",0,1686109554000,2023-06-07 03:45:58.637000 UTC,2023-06-07T09:15:54
it_866897057706519#2023.06.07.03.45.54.000#1112,it_866897057706519,ENGINE RPM,925.25,0,1686109554000,2023-06-07 03:45:58.629000 UTC,2023-06-07T09:15:54
it_866897057706519#2023.06.07.03.45.54.000#331,it_866897057706519,IGNITION_STATUS,1,0,1686109554000,2023-06-07 03:45:58.629000 UTC,2023-06-07T09:15:54
it_866897057706519#2023.06.07.03.45.54.000#311,it_866897057706519,EXTERNAL BATTERY,13.841,0,1686109554000,2023-06-07 03:45:58.626000 UTC,2023-06-07T09:15:54
it_866897057706519#2023.06.07.03.45.54.000#1113,it_866897057706519,Vehicle speed,7,0,1686109554000,2023-06-07 03:45:58.609000 UTC,2023-06-07T09:15:54
it_866897057706519#2023.06.07.03.45.44.000#000,it_866897057706519,POSITION,"12.960906982421875,80.1347427368164,null,GPS",0,1686109544000,2023-06-07 03:45:49.089000 UTC,2023-06-07T09:15:44
it_866897057706519#2023.06.07.03.45.44.000#1112,it_866897057706519,ENGINE RPM,865.25,0,1686109544000,2023-06-07 03:45:49.082000 UTC,2023-06-07T09:15:44
it_866897057706519#2023.06.07.03.45.44.000#1113,it_866897057706519,Vehicle speed,9,0,1686109544000,2023-06-07 03:45:49.074000 UTC,2023-06-07T09:15:44
it_866897057706519#2023.06.07.03.45.44.000#331,it_866897057706519,IGNITION_STATUS,1,0,1686109544000,2023-06-07 03:45:48.032000 UTC,2023-06-07T09:15:44
it_866897057706519#2023.06.07.03.45.44.000#311,it_866897057706519,EXTERNAL BATTERY,13.751,0,1686109544000,2023-06-07 03:45:48.030000 UTC,2023-06-07T09:15:44
it_866897057706519#2023.06.07.03.45.34.000#000,it_866897057706519,POSITION,"12.960917472839355,80.13465881347656,null,GPS",0,1686109534000,2023-06-07 03:45:38.471000 UTC,2023-06-07T09:15:34
it_866897057706519#2023.06.07.03.45.34.000#331,it_866897057706519,IGNITION_STATUS,1,0,1686109534000,2023-06-07 03:45:38.468000 UTC,2023-06-07T09:15:34
it_866897057706519#2023.06.07.03.45.34.000#311,it_866897057706519,EXTERNAL BATTERY,13.841,0,1686109534000,2023-06-07 03:45:38.467000 UTC,2023-06-07T09:15:34
it_866897057706519#2023.06.07.03.45.34.000#1112,it_866897057706519,ENGINE RPM,2432.25,0,1686109534000,2023-06-07 03:45:37.925000 UTC,2023-06-07T09:15:34
it_866897057706519#2023.06.07.03.45.34.000#1113,it_866897057706519,Vehicle speed,3,0,1686109534000,2023-06-07 03:45:37.917000 UTC,2023-06-07T09:15:34
it_866897057706519#2023.06.07.03.45.24.000#000,it_866897057706519,POSITION,"12.960918426513672,80.13460540771484,null,GPS",0,1686109524000,2023-06-07 03:45:30.669000 UTC,2023-06-07T09:15:24
it_866897057706519#2023.06.07.03.45.24.000#1112,it_866897057706519,ENGINE RPM,828.25,0,1686109524000,2023-06-07 03:45:30.665000 UTC,2023-06-07T09:15:24
it_866897057706519#2023.06.07.03.45.24.000#1113,it_866897057706519,Vehicle speed,0,0,1686109524000,2023-06-07 03:45:30.647000 UTC,2023-06-07T09:15:24
it_866897057706519#2023.06.07.03.45.24.000#331,it_866897057706519,IGNITION_STATUS,1,0,1686109524000,2023-06-07 03:45:28.838000 UTC,2023-06-07T09:15:24
it_866897057706519#2023.06.07.03.45.24.000#311,it_866897057706519,EXTERNAL BATTERY,13.796,0,1686109524000,2023-06-07 03:45:28.836000 UTC,2023-06-07T09:15:24
it_866897057706519#2023.06.07.03.45.14.000#000,it_866897057706519,POSITION,"12.960925102233887,80.13459777832031,null,GPS",0,1686109514000,2023-06-07 03:45:20.341000 UTC,2023-06-07T09:15:14
it_866897057706519#2023.06.07.03.45.14.000#1112,it_866897057706519,ENGINE RPM,845.75,0,1686109514000,2023-06-07 03:45:20.340000 UTC,2023-06-07T09:15:14
it_866897057706519#2023.06.07.03.45.14.000#1113,it_866897057706519,Vehicle speed,0,0,1686109514000,2023-06-07 03:45:20.336000 UTC,2023-06-07T09:15:14
it_866897057706519#2023.06.07.03.45.14.000#311,it_866897057706519,EXTERNAL BATTERY,13.736,0,1686109514000,2023-06-07 03:45:18.965000 UTC,2023-06-07T09:15:14
it_866897057706519#2023.06.07.03.45.14.000#331,it_866897057706519,IGNITION_STATUS,1,0,1686109514000,2023-06-07 03:45:18.963000 UTC,2023-06-07T09:15:14
it_866897057706519#2023.06.07.03.45.04.000#000,it_866897057706519,POSITION,"12.960920333862305,80.13461303710938,null,GPS",0,1686109504000,2023-06-07 03:45:08.622000 UTC,2023-06-07T09:15:04
it_866897057706519#2023.06.07.03.45.04.000#331,it_866897057706519,IGNITION_STATUS,1,0,1686109504000,2023-06-07 03:45:08.619000 UTC,2023-06-07T09:15:04
it_866897057706519#2023.06.07.03.45.04.000#1112,it_866897057706519,ENGINE RPM,828.5,0,1686109504000,2023-06-07 03:45:08.618000 UTC,2023-06-07T09:15:04
it_866897057706519#2023.06.07.03.45.04.000#311,it_866897057706519,EXTERNAL BATTERY,13.781,0,1686109504000,2023-06-07 03:45:08.615000 UTC,2023-06-07T09:15:04
it_866897057706519#2023.06.07.03.45.04.000#1113,it_866897057706519,Vehicle speed,0,0,1686109504000,2023-06-07 03:45:08.604000 UTC,2023-06-07T09:15:04
it_866897057706519#2023.06.07.03.44.55.000#000,it_866897057706519,POSITION,"12.960909843444824,80.13459014892578,null,GPS",0,1686109495000,2023-06-07 03:44:59.328000 UTC,2023-06-07T09:14:55
it_866897057706519#2023.06.07.03.44.55.000#1112,it_866897057706519,ENGINE RPM,1153.5,0,1686109495000,2023-06-07 03:44:59.328000 UTC,2023-06-07T09:14:55
it_866897057706519#2023.06.07.03.44.55.000#1113,it_866897057706519,Vehicle speed,2,0,1686109495000,2023-06-07 03:44:59.325000 UTC,2023-06-07T09:14:55
it_866897057706519#2023.06.07.03.44.55.000#331,it_866897057706519,IGNITION_STATUS,1,0,1686109495000,2023-06-07 03:44:59.204000 UTC,2023-06-07T09:14:55
it_866897057706519#2023.06.07.03.44.55.000#311,it_866897057706519,EXTERNAL BATTERY,13.915,0,1686109495000,2023-06-07 03:44:59.202000 UTC,2023-06-07T09:14:55
it_866897057706519#2023.06.07.03.44.44.000#000,it_866897057706519,POSITION,"12.96090316772461,80.13458251953125,null,GPS",0,1686109484000,2023-06-07 03:44:49.136000 UTC,2023-06-07T09:14:44
it_866897057706519#2023.06.07.03.44.44.000#1112,it_866897057706519,ENGINE RPM,866.5,0,1686109484000,2023-06-07 03:44:49.136000 UTC,2023-06-07T09:14:44
it_866897057706519#2023.06.07.03.44.44.000#1113,it_866897057706519,Vehicle speed,0,0,1686109484000,2023-06-07 03:44:49.134000 UTC,2023-06-07T09:14:44
it_866897057706519#2023.06.07.03.44.44.000#331,it_866897057706519,IGNITION_STATUS,1,0,1686109484000,2023-06-07 03:44:49.027000 UTC,2023-06-07T09:14:44
it_866897057706519#2023.06.07.03.44.44.000#311,it_866897057706519,EXTERNAL BATTERY,13.766,0,1686109484000,2023-06-07 03:44:49.026000 UTC,2023-06-07T09:14:44
it_866897057706519#2023.06.07.03.44.34.000#000,it_866897057706519,POSITION,"12.960902214050293,80.13459777832031,null,GPS",0,1686109474000,2023-06-07 03:44:39.064000 UTC,2023-06-07T09:14:34
it_866897057706519#2023.06.07.03.44.34.000#1112,it_866897057706519,ENGINE RPM,845.0,0,1686109474000,2023-06-07 03:44:39.064000 UTC,2023-06-07T09:14:34
it_866897057706519#2023.06.07.03.44.34.000#1113,it_866897057706519,Vehicle speed,7,0,1686109474000,2023-06-07 03:44:39.054000 UTC,2023-06-07T09:14:34
it_866897057706519#2023.06.07.03.44.34.000#331,it_866897057706519,IGNITION_STATUS,1,0,1686109474000,2023-06-07 03:44:38.342000 UTC,2023-06-07T09:14:34
it_866897057706519#2023.06.07.03.44.34.000#311,it_866897057706519,EXTERNAL BATTERY,13.856,0,1686109474000,2023-06-07 03:44:38.340000 UTC,2023-06-07T09:14:34
it_866897057706519#2023.06.07.03.44.24.000#000,it_866897057706519,POSITION,"12.960789680480957,80.1340103149414,null,GPS",0,1686109464000,2023-06-07 03:44:28.658000 UTC,2023-06-07T09:14:24
it_866897057706519#2023.06.07.03.44.24.000#1112,it_866897057706519,ENGINE RPM,3080.75,4,1686109464000,2023-06-07 03:44:28.657000 UTC,2023-06-07T09:14:24
it_866897057706519#2023.06.07.03.44.24.000#311,it_866897057706519,EXTERNAL BATTERY,13.945,0,1686109464000,2023-06-07 03:44:28.656000 UTC,2023-06-07T09:14:24
it_866897057706519#2023.06.07.03.44.20.000#1112,it_866897057706519,ENGINE RPM,1952.0,0,1686109460000,2023-06-07 03:44:28.654000 UTC,2023-06-07T09:14:20
it_866897057706519#2023.06.07.03.44.20.000#000,it_866897057706519,POSITION,"12.960753440856934,80.13381958007812,null,GPS",0,1686109460000,2023-06-07 03:44:28.648000 UTC,2023-06-07T09:14:20
it_866897057706519#2023.06.07.03.44.24.000#331,it_866897057706519,IGNITION_STATUS,1,0,1686109464000,2023-06-07 03:44:28.648000 UTC,2023-06-07T09:14:24
it_866897057706519#2023.06.07.03.44.24.000#1113,it_866897057706519,Vehicle speed,41,0,1686109464000,2023-06-07 03:44:28.630000 UTC,2023-06-07T09:14:24
it_866897057706519#2023.06.07.03.44.20.000#1113,it_866897057706519,Vehicle speed,26,0,1686109460000,2023-06-07 03:44:28.563000 UTC,2023-06-07T09:14:20
it_866897057706519#2023.06.07.03.44.20.000#331,it_866897057706519,IGNITION_STATUS,1,0,1686109460000,2023-06-07 03:44:25.167000 UTC,2023-06-07T09:14:20
it_866897057706519#2023.06.07.03.44.20.000#311,it_866897057706519,EXTERNAL BATTERY,13.945,0,1686109460000,2023-06-07 03:44:25.160000 UTC,2023-06-07T09:14:20
it_866897057706519#2023.06.07.03.44.14.000#1112,it_866897057706519,ENGINE RPM,2360.25,0,1686109454000,2023-06-07 03:44:20.249000 UTC,2023-06-07T09:14:14
it_866897057706519#2023.06.07.03.44.14.000#000,it_866897057706519,POSITION,"12.960664749145508,80.13333129882812,null,GPS",0,1686109454000,2023-06-07 03:44:20.248000 UTC,2023-06-07T09:14:14
it_866897057706519#2023.06.07.03.44.14.000#1113,it_866897057706519,Vehicle speed,25,0,1686109454000,2023-06-07 03:44:20.224000 UTC,2023-06-07T09:14:14
it_866897057706519#2023.06.07.03.44.14.000#331,it_866897057706519,IGNITION_STATUS,1,0,1686109454000,2023-06-07 03:44:18.582000 UTC,2023-06-07T09:14:14
it_866897057706519#2023.06.07.03.44.14.000#311,it_866897057706519,EXTERNAL BATTERY,13.796,0,1686109454000,2023-06-07 03:44:18.580000 UTC,2023-06-07T09:14:14
it_866897057706519#2023.06.07.03.44.04.000#1112,it_866897057706519,ENGINE RPM,949.75,0,1686109444000,2023-06-07 03:44:08.123000 UTC,2023-06-07T09:14:04
it_866897057706519#2023.06.07.03.44.04.000#000,it_866897057706519,POSITION,"12.960570335388184,80.13304901123047,null,GPS",0,1686109444000,2023-06-07 03:44:08.122000 UTC,2023-06-07T09:14:04
it_866897057706519#2023.06.07.03.44.04.000#1113,it_866897057706519,Vehicle speed,7,0,1686109444000,2023-06-07 03:44:08.117000 UTC,2023-06-07T09:14:04
it_866897057706519#2023.06.07.03.44.04.000#331,it_866897057706519,IGNITION_STATUS,1,0,1686109444000,2023-06-07 03:44:07.922000 UTC,2023-06-07T09:14:04
it_866897057706519#2023.06.07.03.44.04.000#311,it_866897057706519,EXTERNAL BATTERY,13.96,0,1686109444000,2023-06-07 03:44:07.921000 UTC,2023-06-07T09:14:04
it_866897057706519#2023.06.07.03.43.54.000#000,it_866897057706519,POSITION,"12.960517883300781,80.13292694091797,null,GPS",0,1686109434000,2023-06-07 03:44:00.389000 UTC,2023-06-07T09:13:54
it_866897057706519#2023.06.07.03.43.54.000#1112,it_866897057706519,ENGINE RPM,843.0,0,1686109434000,2023-06-07 03:44:00.386000 UTC,2023-06-07T09:13:54
it_866897057706519#2023.06.07.03.43.54.000#1113,it_866897057706519,Vehicle speed,8,0,1686109434000,2023-06-07 03:44:00.339000 UTC,2023-06-07T09:13:54
it_866897057706519#2023.06.07.03.43.54.000#311,it_866897057706519,EXTERNAL BATTERY,13.377,0,1686109434000,2023-06-07 03:43:58.154000 UTC,2023-06-07T09:13:54
it_866897057706519#2023.06.07.03.43.54.000#331,it_866897057706519,IGNITION_STATUS,1,0,1686109434000,2023-06-07 03:43:58.153000 UTC,2023-06-07T09:13:54
it_866897057706519#2023.06.07.03.43.44.000#1112,it_866897057706519,ENGINE RPM,2393.5,0,1686109424000,2023-06-07 03:43:49.454000 UTC,2023-06-07T09:13:44
it_866897057706519#2023.06.07.03.43.44.000#000,it_866897057706519,POSITION,"12.96033763885498,80.1323471069336,null,GPS",0,1686109424000,2023-06-07 03:43:49.450000 UTC,2023-06-07T09:13:44
it_866897057706519#2023.06.07.03.43.44.000#1113,it_866897057706519,Vehicle speed,31,0,1686109424000,2023-06-07 03:43:49.448000 UTC,2023-06-07T09:13:44
it_866897057706519#2023.06.07.03.43.44.000#311,it_866897057706519,EXTERNAL BATTERY,13.945,0,1686109424000,2023-06-07 03:43:47.949000 UTC,2023-06-07T09:13:44
it_866897057706519#2023.06.07.03.43.44.000#331,it_866897057706519,IGNITION_STATUS,1,0,1686109424000,2023-06-07 03:43:47.946000 UTC,2023-06-07T09:13:44
it_866897057706519#2023.06.07.03.43.34.000#1112,it_866897057706519,ENGINE RPM,2486.0,0,1686109414000,2023-06-07 03:43:40.322000 UTC,2023-06-07T09:13:34
it_866897057706519#2023.06.07.03.43.34.000#000,it_866897057706519,POSITION,"12.960140228271484,80.13164520263672,null,GPS",0,1686109414000,2023-06-07 03:43:40.319000 UTC,2023-06-07T09:13:34
it_866897057706519#2023.06.07.03.43.34.000#1113,it_866897057706519,Vehicle speed,17,0,1686109414000,2023-06-07 03:43:40.319000 UTC,2023-06-07T09:13:34
it_866897057706519#2023.06.07.03.43.34.000#311,it_866897057706519,EXTERNAL BATTERY,13.96,0,1686109414000,2023-06-07 03:43:38.938000 UTC,2023-06-07T09:13:34
it_866897057706519#2023.06.07.03.43.34.000#331,it_866897057706519,IGNITION_STATUS,1,0,1686109414000,2023-06-07 03:43:38.938000 UTC,2023-06-07T09:13:34
it_866897057706519#2023.06.07.03.43.23.000#000,it_866897057706519,POSITION,"12.960038185119629,80.13121032714844,null,GPS",0,1686109403000,2023-06-07 03:43:29.272000 UTC,2023-06-07T09:13:23
it_866897057706519#2023.06.07.03.43.23.000#1112,it_866897057706519,ENGINE RPM,1641.5,0,1686109403000,2023-06-07 03:43:29.272000 UTC,2023-06-07T09:13:23
it_866897057706519#2023.06.07.03.43.23.000#1113,it_866897057706519,Vehicle speed,21,0,1686109403000,2023-06-07 03:43:29.259000 UTC,2023-06-07T09:13:23
it_866897057706519#2023.06.07.03.43.23.000#331,it_866897057706519,IGNITION_STATUS,1,0,1686109403000,2023-06-07 03:43:27.857000 UTC,2023-06-07T09:13:23
it_866897057706519#2023.06.07.03.43.23.000#311,it_866897057706519,EXTERNAL BATTERY,13.96,0,1686109403000,2023-06-07 03:43:27.856000 UTC,2023-06-07T09:13:23
it_866897057706519#2023.06.07.03.43.14.000#000,it_866897057706519,POSITION,"12.959877967834473,80.1308364868164,null,GPS",0,1686109394000,2023-06-07 03:43:21.003000 UTC,2023-06-07T09:13:14
