rowkey,deviceId,variable,value,alarmClass,timeMili,received_time,kafka_time
it_866897057705818#2023.03.15.14.23.33.000#000,it_866897057705818,POSITION,"12.924837112426758,80.2283935546875,null,GPS",0,1678890213000,2023-03-15 14:25:42.216000 UTC,2023-03-15T19:53:33
it_866897057705818#2023.03.15.14.23.33.000#331,it_866897057705818,IGNITION_STATUS,0,0,1678890213000,2023-03-15 14:25:42.215000 UTC,2023-03-15T19:53:33
it_866897057705818#2023.03.15.13.50.59.000#000,it_866897057705818,POSITION,"12.92499828338623,80.22884368896484,null,GPS",0,1678888259000,2023-03-15 13:51:04.115000 UTC,2023-03-15T19:20:59
it_866897057705818#2023.03.15.13.50.59.000#331,it_866897057705818,IGNITION_STATUS,0,0,1678888259000,2023-03-15 13:51:04.115000 UTC,2023-03-15T19:20:59
it_866897057705818#2023.03.15.13.49.15.000#000,it_866897057705818,POSITION,"12.92491340637207,80.22857666015625,null,GPS",0,1678888155000,2023-03-15 13:49:19.320000 UTC,2023-03-15T19:19:15
it_866897057705818#2023.03.15.13.49.15.000#331,it_866897057705818,IGNITION_STATUS,0,0,1678888155000,2023-03-15 13:49:19.320000 UTC,2023-03-15T19:19:15
it_866897057705818#2023.03.15.13.48.01.000#000,it_866897057705818,POSITION,"12.92495346069336,80.22920989990234,null,GPS",0,1678888081000,2023-03-15 13:48:05.573000 UTC,2023-03-15T19:18:01
it_866897057705818#2023.03.15.13.48.01.000#1112,it_866897057705818,ENGINE RPM,644.5,0,1678888081000,2023-03-15 13:48:05.573000 UTC,2023-03-15T19:18:01
it_866897057705818#2023.03.15.13.48.01.000#1113,it_866897057705818,Vehicle speed,8,0,1678888081000,2023-03-15 13:48:05.568000 UTC,2023-03-15T19:18:01
it_866897057705818#2023.03.15.13.48.01.000#331,it_866897057705818,IGNITION_STATUS,1,0,1678888081000,2023-03-15 13:48:05.358000 UTC,2023-03-15T19:18:01
it_866897057705818#2023.03.15.13.47.56.000#1112,it_866897057705818,ENGINE RPM,954.0,0,1678888076000,2023-03-15 13:48:02.024000 UTC,2023-03-15T19:17:56
it_866897057705818#2023.03.15.13.47.56.000#331,it_866897057705818,IGNITION_STATUS,1,0,1678888076000,2023-03-15 13:48:02.023000 UTC,2023-03-15T19:17:56
it_866897057705818#2023.03.15.13.47.56.000#000,it_866897057705818,POSITION,"12.925092697143555,80.22928619384766,null,GPS",0,1678888076000,2023-03-15 13:48:02.020000 UTC,2023-03-15T19:17:56
it_866897057705818#2023.03.15.13.47.56.000#1113,it_866897057705818,Vehicle speed,20,0,1678888076000,2023-03-15 13:48:02.019000 UTC,2023-03-15T19:17:56
it_866897057705818#2023.03.15.13.46.12.000#1112,it_866897057705818,ENGINE RPM,801.5,0,1678887972000,2023-03-15 13:46:17.149000 UTC,2023-03-15T19:16:12
it_866897057705818#2023.03.15.13.46.12.000#000,it_866897057705818,POSITION,"12.92946720123291,80.2313232421875,null,GPS",0,1678887972000,2023-03-15 13:46:17.147000 UTC,2023-03-15T19:16:12
it_866897057705818#2023.03.15.13.46.12.000#1113,it_866897057705818,Vehicle speed,12,0,1678887972000,2023-03-15 13:46:17.143000 UTC,2023-03-15T19:16:12
it_866897057705818#2023.03.15.13.46.12.000#331,it_866897057705818,IGNITION_STATUS,1,0,1678887972000,2023-03-15 13:46:16.287000 UTC,2023-03-15T19:16:12
it_866897057705818#2023.03.15.13.45.58.000#331,it_866897057705818,IGNITION_STATUS,1,0,1678887958000,2023-03-15 13:46:03.352000 UTC,2023-03-15T19:15:58
it_866897057705818#2023.03.15.13.45.58.000#000,it_866897057705818,POSITION,"12.930031776428223,80.23146057128906,null,GPS",0,1678887958000,2023-03-15 13:46:03.350000 UTC,2023-03-15T19:15:58
it_866897057705818#2023.03.15.13.45.58.000#1112,it_866897057705818,ENGINE RPM,1302.0,0,1678887958000,2023-03-15 13:46:03.004000 UTC,2023-03-15T19:15:58
it_866897057705818#2023.03.15.13.45.58.000#1113,it_866897057705818,Vehicle speed,17,0,1678887958000,2023-03-15 13:46:02.987000 UTC,2023-03-15T19:15:58
it_866897057705818#2023.03.15.13.45.49.000#331,it_866897057705818,IGNITION_STATUS,1,0,1678887949000,2023-03-15 13:45:55.993000 UTC,2023-03-15T19:15:49
it_866897057705818#2023.03.15.13.45.49.000#000,it_866897057705818,POSITION,"12.930623054504395,80.23162841796875,null,GPS",0,1678887949000,2023-03-15 13:45:55.990000 UTC,2023-03-15T19:15:49
it_866897057705818#2023.03.15.13.45.49.000#1112,it_866897057705818,ENGINE RPM,984.5,0,1678887949000,2023-03-15 13:45:55.621000 UTC,2023-03-15T19:15:49
it_866897057705818#2023.03.15.13.45.49.000#1113,it_866897057705818,Vehicle speed,27,0,1678887949000,2023-03-15 13:45:55.558000 UTC,2023-03-15T19:15:49
it_866897057705818#2023.03.15.13.45.46.000#1112,it_866897057705818,ENGINE RPM,954.0,0,1678887946000,2023-03-15 13:45:52.216000 UTC,2023-03-15T19:15:46
it_866897057705818#2023.03.15.13.45.46.000#331,it_866897057705818,IGNITION_STATUS,1,0,1678887946000,2023-03-15 13:45:52.216000 UTC,2023-03-15T19:15:46
it_866897057705818#2023.03.15.13.45.46.000#000,it_866897057705818,POSITION,"12.93082332611084,80.23170471191406,null,GPS",0,1678887946000,2023-03-15 13:45:52.215000 UTC,2023-03-15T19:15:46
it_866897057705818#2023.03.15.13.45.46.000#1113,it_866897057705818,Vehicle speed,27,0,1678887946000,2023-03-15 13:45:52.147000 UTC,2023-03-15T19:15:46
it_866897057705818#2023.03.15.13.45.45.000#1112,it_866897057705818,ENGINE RPM,954.0,0,1678887945000,2023-03-15 13:45:50.120000 UTC,2023-03-15T19:15:45
it_866897057705818#2023.03.15.13.45.45.000#000,it_866897057705818,POSITION,"12.930888175964355,80.23173522949219,null,GPS",0,1678887945000,2023-03-15 13:45:50.119000 UTC,2023-03-15T19:15:45
it_866897057705818#2023.03.15.13.45.45.000#1113,it_866897057705818,Vehicle speed,27,0,1678887945000,2023-03-15 13:45:50.099000 UTC,2023-03-15T19:15:45
it_866897057705818#2023.03.15.13.45.45.000#331,it_866897057705818,IGNITION_STATUS,1,0,1678887945000,2023-03-15 13:45:49.904000 UTC,2023-03-15T19:15:45
it_866897057705818#2023.03.15.13.45.39.000#1112,it_866897057705818,ENGINE RPM,1131.0,0,1678887939000,2023-03-15 13:45:43.475000 UTC,2023-03-15T19:15:39
it_866897057705818#2023.03.15.13.45.39.000#000,it_866897057705818,POSITION,"12.931262969970703,80.23184204101562,null,GPS",0,1678887939000,2023-03-15 13:45:43.474000 UTC,2023-03-15T19:15:39
it_866897057705818#2023.03.15.13.45.39.000#331,it_866897057705818,IGNITION_STATUS,1,0,1678887939000,2023-03-15 13:45:43.474000 UTC,2023-03-15T19:15:39
it_866897057705818#2023.03.15.13.45.39.000#1113,it_866897057705818,Vehicle speed,24,0,1678887939000,2023-03-15 13:45:43.457000 UTC,2023-03-15T19:15:39
it_866897057705818#2023.03.15.13.45.29.000#331,it_866897057705818,IGNITION_STATUS,1,0,1678887929000,2023-03-15 13:45:33.515000 UTC,2023-03-15T19:15:29
it_866897057705818#2023.03.15.13.45.29.000#000,it_866897057705818,POSITION,"12.931619644165039,80.23191833496094,null,GPS",0,1678887929000,2023-03-15 13:45:33.512000 UTC,2023-03-15T19:15:29
it_866897057705818#2023.03.15.13.45.29.000#1112,it_866897057705818,ENGINE RPM,741.0,0,1678887929000,2023-03-15 13:45:33.327000 UTC,2023-03-15T19:15:29
it_866897057705818#2023.03.15.13.45.29.000#1113,it_866897057705818,Vehicle speed,15,0,1678887929000,2023-03-15 13:45:33.324000 UTC,2023-03-15T19:15:29
it_866897057705818#2023.03.15.13.45.19.000#331,it_866897057705818,IGNITION_STATUS,1,0,1678887919000,2023-03-15 13:45:23.546000 UTC,2023-03-15T19:15:19
it_866897057705818#2023.03.15.13.45.19.000#000,it_866897057705818,POSITION,"12.931924819946289,80.23201751708984,null,GPS",0,1678887919000,2023-03-15 13:45:23.544000 UTC,2023-03-15T19:15:19
it_866897057705818#2023.03.15.13.45.19.000#1112,it_866897057705818,ENGINE RPM,1275.0,0,1678887919000,2023-03-15 13:45:23.402000 UTC,2023-03-15T19:15:19
it_866897057705818#2023.03.15.13.45.19.000#1113,it_866897057705818,Vehicle speed,9,0,1678887919000,2023-03-15 13:45:23.400000 UTC,2023-03-15T19:15:19
it_866897057705818#2023.03.15.13.45.09.000#331,it_866897057705818,IGNITION_STATUS,1,0,1678887909000,2023-03-15 13:45:15.506000 UTC,2023-03-15T19:15:09
it_866897057705818#2023.03.15.13.45.09.000#000,it_866897057705818,POSITION,"12.932160377502441,80.23211669921875,null,GPS",0,1678887909000,2023-03-15 13:45:15.503000 UTC,2023-03-15T19:15:09
it_866897057705818#2023.03.15.13.45.09.000#1112,it_866897057705818,ENGINE RPM,1125.0,0,1678887909000,2023-03-15 13:45:15.319000 UTC,2023-03-15T19:15:09
it_866897057705818#2023.03.15.13.45.09.000#1113,it_866897057705818,Vehicle speed,15,0,1678887909000,2023-03-15 13:45:15.311000 UTC,2023-03-15T19:15:09
it_866897057705818#2023.03.15.13.43.57.000#000,it_866897057705818,POSITION,"12.934296607971191,80.23299407958984,null,GPS",0,1678887837000,2023-03-15 13:45:13.836000 UTC,2023-03-15T19:13:57
it_866897057705818#2023.03.15.13.43.59.000#000,it_866897057705818,POSITION,"12.934223175048828,80.23295593261719,null,GPS",0,1678887839000,2023-03-15 13:45:13.835000 UTC,2023-03-15T19:13:59
it_866897057705818#2023.03.15.13.43.57.000#331,it_866897057705818,IGNITION_STATUS,1,0,1678887837000,2023-03-15 13:45:13.832000 UTC,2023-03-15T19:13:57
it_866897057705818#2023.03.15.13.43.59.000#331,it_866897057705818,IGNITION_STATUS,1,0,1678887839000,2023-03-15 13:45:13.825000 UTC,2023-03-15T19:13:59
it_866897057705818#2023.03.15.13.43.59.000#1112,it_866897057705818,ENGINE RPM,0.0,0,1678887839000,2023-03-15 13:45:13.653000 UTC,2023-03-15T19:13:59
it_866897057705818#2023.03.15.13.43.59.000#1113,it_866897057705818,Vehicle speed,0,0,1678887839000,2023-03-15 13:45:13.636000 UTC,2023-03-15T19:13:59
it_866897057705818#2023.03.15.13.43.57.000#1112,it_866897057705818,ENGINE RPM,0.0,0,1678887837000,2023-03-15 13:45:13.633000 UTC,2023-03-15T19:13:57
it_866897057705818#2023.03.15.13.43.57.000#1113,it_866897057705818,Vehicle speed,0,0,1678887837000,2023-03-15 13:45:13.625000 UTC,2023-03-15T19:13:57
it_866897057705818#2023.03.15.13.43.49.000#1112,it_866897057705818,ENGINE RPM,0.0,0,1678887829000,2023-03-15 13:45:09.718000 UTC,2023-03-15T19:13:49
it_866897057705818#2023.03.15.13.43.49.000#000,it_866897057705818,POSITION,"12.934497833251953,80.23308563232422,null,GPS",0,1678887829000,2023-03-15 13:45:09.713000 UTC,2023-03-15T19:13:49
it_866897057705818#2023.03.15.13.35.53.000#000,it_866897057705818,POSITION,"12.934536933898926,80.23307800292969,null,GPS",0,1678887353000,2023-03-15 13:45:09.712000 UTC,2023-03-15T19:05:53
it_866897057705818#2023.03.15.13.35.53.000#331,it_866897057705818,IGNITION_STATUS,0,0,1678887353000,2023-03-15 13:45:09.706000 UTC,2023-03-15T19:05:53
it_866897057705818#2023.03.15.13.43.49.000#331,it_866897057705818,IGNITION_STATUS,1,0,1678887829000,2023-03-15 13:45:09.705000 UTC,2023-03-15T19:13:49
it_866897057705818#2023.03.15.13.43.49.000#1113,it_866897057705818,Vehicle speed,0,0,1678887829000,2023-03-15 13:45:09.694000 UTC,2023-03-15T19:13:49
it_866897057705818#2023.03.15.13.33.49.000#000,it_866897057705818,POSITION,"12.934530258178711,80.23307037353516,null,GPS",0,1678887229000,2023-03-15 13:45:06.337000 UTC,2023-03-15T19:03:49
it_866897057705818#2023.03.15.13.31.47.000#000,it_866897057705818,POSITION,"12.933696746826172,80.23265075683594,null,GPS",0,1678887107000,2023-03-15 13:45:06.330000 UTC,2023-03-15T19:01:47
it_866897057705818#2023.03.15.13.33.49.000#331,it_866897057705818,IGNITION_STATUS,0,0,1678887229000,2023-03-15 13:45:06.323000 UTC,2023-03-15T19:03:49
it_866897057705818#2023.03.15.13.31.47.000#331,it_866897057705818,IGNITION_STATUS,1,0,1678887107000,2023-03-15 13:45:06.308000 UTC,2023-03-15T19:01:47
it_866897057705818#2023.03.15.13.31.47.000#1112,it_866897057705818,ENGINE RPM,829.0,0,1678887107000,2023-03-15 13:45:06.304000 UTC,2023-03-15T19:01:47
it_866897057705818#2023.03.15.13.31.47.000#1113,it_866897057705818,Vehicle speed,11,0,1678887107000,2023-03-15 13:45:06.298000 UTC,2023-03-15T19:01:47
it_866897057705818#2023.03.15.13.44.58.000#331,it_866897057705818,IGNITION_STATUS,1,0,1678887898000,2023-03-15 13:45:03.724000 UTC,2023-03-15T19:14:58
it_866897057705818#2023.03.15.13.44.58.000#000,it_866897057705818,POSITION,"12.932587623596191,80.2322769165039,null,GPS",0,1678887898000,2023-03-15 13:45:03.723000 UTC,2023-03-15T19:14:58
it_866897057705818#2023.03.15.13.44.58.000#1112,it_866897057705818,ENGINE RPM,899.5,0,1678887898000,2023-03-15 13:45:03.507000 UTC,2023-03-15T19:14:58
it_866897057705818#2023.03.15.13.44.58.000#1113,it_866897057705818,Vehicle speed,19,0,1678887898000,2023-03-15 13:45:03.494000 UTC,2023-03-15T19:14:58
it_866897057705818#2023.03.15.13.31.43.000#000,it_866897057705818,POSITION,"12.933577537536621,80.23262023925781,null,GPS",0,1678887103000,2023-03-15 13:45:01.756000 UTC,2023-03-15T19:01:43
it_866897057705818#2023.03.15.13.31.37.000#000,it_866897057705818,POSITION,"12.933429718017578,80.23258209228516,null,GPS",0,1678887097000,2023-03-15 13:45:01.754000 UTC,2023-03-15T19:01:37
it_866897057705818#2023.03.15.13.31.37.000#1112,it_866897057705818,ENGINE RPM,652.0,0,1678887097000,2023-03-15 13:45:01.744000 UTC,2023-03-15T19:01:37
it_866897057705818#2023.03.15.13.31.43.000#1112,it_866897057705818,ENGINE RPM,829.0,0,1678887103000,2023-03-15 13:45:01.740000 UTC,2023-03-15T19:01:43
it_866897057705818#2023.03.15.13.31.43.000#1113,it_866897057705818,Vehicle speed,11,0,1678887103000,2023-03-15 13:45:01.740000 UTC,2023-03-15T19:01:43
it_866897057705818#2023.03.15.13.31.37.000#1113,it_866897057705818,Vehicle speed,12,0,1678887097000,2023-03-15 13:45:01.733000 UTC,2023-03-15T19:01:37
it_866897057705818#2023.03.15.13.31.37.000#331,it_866897057705818,IGNITION_STATUS,1,0,1678887097000,2023-03-15 13:45:01.387000 UTC,2023-03-15T19:01:37
it_866897057705818#2023.03.15.13.31.43.000#331,it_866897057705818,IGNITION_STATUS,1,0,1678887103000,2023-03-15 13:45:01.383000 UTC,2023-03-15T19:01:43
it_866897057705818#2023.03.15.13.31.26.000#1113,it_866897057705818,Vehicle speed,9,0,1678887086000,2023-03-15 13:44:56.936000 UTC,2023-03-15T19:01:26
it_866897057705818#2023.03.15.13.31.26.000#000,it_866897057705818,POSITION,"12.933162689208984,80.23245239257812,null,GPS",0,1678887086000,2023-03-15 13:44:56.929000 UTC,2023-03-15T19:01:26
it_866897057705818#2023.03.15.13.31.16.000#000,it_866897057705818,POSITION,"12.93297290802002,80.23233032226562,null,GPS",0,1678887076000,2023-03-15 13:44:56.928000 UTC,2023-03-15T19:01:16
it_866897057705818#2023.03.15.13.31.16.000#1113,it_866897057705818,Vehicle speed,10,0,1678887076000,2023-03-15 13:44:56.927000 UTC,2023-03-15T19:01:16
it_866897057705818#2023.03.15.13.31.16.000#1112,it_866897057705818,ENGINE RPM,771.5,0,1678887076000,2023-03-15 13:44:56.919000 UTC,2023-03-15T19:01:16
it_866897057705818#2023.03.15.13.31.26.000#1112,it_866897057705818,ENGINE RPM,974.5,0,1678887086000,2023-03-15 13:44:56.911000 UTC,2023-03-15T19:01:26
it_866897057705818#2023.03.15.13.31.26.000#331,it_866897057705818,IGNITION_STATUS,1,0,1678887086000,2023-03-15 13:44:56.778000 UTC,2023-03-15T19:01:26
it_866897057705818#2023.03.15.13.31.16.000#331,it_866897057705818,IGNITION_STATUS,1,0,1678887076000,2023-03-15 13:44:56.774000 UTC,2023-03-15T19:01:16
it_866897057705818#2023.03.15.13.44.49.000#1112,it_866897057705818,ENGINE RPM,598.0,0,1678887889000,2023-03-15 13:44:53.478000 UTC,2023-03-15T19:14:49
it_866897057705818#2023.03.15.13.44.49.000#1113,it_866897057705818,Vehicle speed,8,0,1678887889000,2023-03-15 13:44:53.476000 UTC,2023-03-15T19:14:49
it_866897057705818#2023.03.15.13.44.49.000#000,it_866897057705818,POSITION,"12.932937622070312,80.23237609863281,null,GPS",0,1678887889000,2023-03-15 13:44:53.475000 UTC,2023-03-15T19:14:49
it_866897057705818#2023.03.15.13.44.49.000#331,it_866897057705818,IGNITION_STATUS,1,0,1678887889000,2023-03-15 13:44:52.977000 UTC,2023-03-15T19:14:49
it_866897057705818#2023.03.15.13.31.14.000#331,it_866897057705818,IGNITION_STATUS,1,0,1678887074000,2023-03-15 13:44:49.471000 UTC,2023-03-15T19:01:14
it_866897057705818#2023.03.15.13.31.14.000#000,it_866897057705818,POSITION,"12.932950019836426,80.2323226928711,null,GPS",0,1678887074000,2023-03-15 13:44:49.464000 UTC,2023-03-15T19:01:14
it_866897057705818#2023.03.15.13.31.14.000#1113,it_866897057705818,Vehicle speed,10,0,1678887074000,2023-03-15 13:44:49.464000 UTC,2023-03-15T19:01:14
it_866897057705818#2023.03.15.13.31.14.000#1112,it_866897057705818,ENGINE RPM,771.5,0,1678887074000,2023-03-15 13:44:49.460000 UTC,2023-03-15T19:01:14
it_866897057705818#2023.03.15.13.31.07.000#331,it_866897057705818,IGNITION_STATUS,1,0,1678887067000,2023-03-15 13:44:49.359000 UTC,2023-03-15T19:01:07
it_866897057705818#2023.03.15.13.31.07.000#000,it_866897057705818,POSITION,"12.932720184326172,80.23226928710938,null,GPS",0,1678887067000,2023-03-15 13:44:49.358000 UTC,2023-03-15T19:01:07
it_866897057705818#2023.03.15.13.31.07.000#1112,it_866897057705818,ENGINE RPM,1180.0,0,1678887067000,2023-03-15 13:44:49.341000 UTC,2023-03-15T19:01:07
it_866897057705818#2023.03.15.13.31.07.000#1113,it_866897057705818,Vehicle speed,8,0,1678887067000,2023-03-15 13:44:49.333000 UTC,2023-03-15T19:01:07
it_866897057705818#2023.03.15.13.30.46.000#331,it_866897057705818,IGNITION_STATUS,1,0,1678887046000,2023-03-15 13:44:47.384000 UTC,2023-03-15T19:00:46
it_866897057705818#2023.03.15.13.30.57.000#331,it_866897057705818,IGNITION_STATUS,1,0,1678887057000,2023-03-15 13:44:47.384000 UTC,2023-03-15T19:00:57
it_866897057705818#2023.03.15.13.30.46.000#000,it_866897057705818,POSITION,"12.932428359985352,80.23226165771484,null,GPS",0,1678887046000,2023-03-15 13:44:47.381000 UTC,2023-03-15T19:00:46
it_866897057705818#2023.03.15.13.30.57.000#000,it_866897057705818,POSITION,"12.9326171875,80.23225402832031,null,GPS",0,1678887057000,2023-03-15 13:44:47.366000 UTC,2023-03-15T19:00:57
it_866897057705818#2023.03.15.13.30.46.000#1112,it_866897057705818,ENGINE RPM,1276.0,0,1678887046000,2023-03-15 13:44:47.262000 UTC,2023-03-15T19:00:46
it_866897057705818#2023.03.15.13.30.46.000#1113,it_866897057705818,Vehicle speed,12,0,1678887046000,2023-03-15 13:44:47.257000 UTC,2023-03-15T19:00:46
it_866897057705818#2023.03.15.13.30.57.000#1112,it_866897057705818,ENGINE RPM,911.5,0,1678887057000,2023-03-15 13:44:47.172000 UTC,2023-03-15T19:00:57
it_866897057705818#2023.03.15.13.30.57.000#1113,it_866897057705818,Vehicle speed,7,0,1678887057000,2023-03-15 13:44:47.172000 UTC,2023-03-15T19:00:57
it_866897057705818#2023.03.15.13.44.39.000#1112,it_866897057705818,ENGINE RPM,998.0,0,1678887879000,2023-03-15 13:44:43.566000 UTC,2023-03-15T19:14:39
it_866897057705818#2023.03.15.13.44.39.000#331,it_866897057705818,IGNITION_STATUS,1,0,1678887879000,2023-03-15 13:44:43.564000 UTC,2023-03-15T19:14:39
it_866897057705818#2023.03.15.13.44.39.000#000,it_866897057705818,POSITION,"12.933184623718262,80.23250579833984,null,GPS",0,1678887879000,2023-03-15 13:44:43.563000 UTC,2023-03-15T19:14:39
it_866897057705818#2023.03.15.13.44.39.000#1113,it_866897057705818,Vehicle speed,14,0,1678887879000,2023-03-15 13:44:43.554000 UTC,2023-03-15T19:14:39
it_866897057705818#2023.03.15.13.30.36.000#000,it_866897057705818,POSITION,"12.932217597961426,80.23220825195312,null,GPS",0,1678887036000,2023-03-15 13:44:39.922000 UTC,2023-03-15T19:00:36
it_866897057705818#2023.03.15.13.30.31.000#000,it_866897057705818,POSITION,"12.93209457397461,80.23217010498047,null,GPS",0,1678887031000,2023-03-15 13:44:39.812000 UTC,2023-03-15T19:00:31
it_866897057705818#2023.03.15.13.30.31.000#1113,it_866897057705818,Vehicle speed,30,0,1678887031000,2023-03-15 13:44:39.809000 UTC,2023-03-15T19:00:31
it_866897057705818#2023.03.15.13.30.31.000#1112,it_866897057705818,ENGINE RPM,640.5,0,1678887031000,2023-03-15 13:44:39.805000 UTC,2023-03-15T19:00:31
