rowkey,deviceId,variable,value,alarmClass,timeMili,received_time,kafka_time
it_866897057705818#2023.03.27.07.15.27.000#331,it_866897057705818,IGNITION_STATUS,0,0,1679901327000,2023-03-27 07:15:31.867000 UTC,2023-03-27T12:45:27
it_866897057705818#2023.03.27.07.15.27.000#000,it_866897057705818,POSITION,"13.013201713562012,80.211181640625,null,GPS",0,1679901327000,2023-03-27 07:15:31.861000 UTC,2023-03-27T12:45:27
it_866897057705818#2023.03.27.07.06.24.000#000,it_866897057705818,POSITION,"13.013107299804688,80.2111587524414,null,GPS",0,1679900784000,2023-03-27 07:10:38.841000 UTC,2023-03-27T12:36:24
it_866897057705818#2023.03.27.07.06.24.000#331,it_866897057705818,IGNITION_STATUS,0,0,1679900784000,2023-03-27 07:10:38.837000 UTC,2023-03-27T12:36:24
it_866897057705818#2023.03.27.07.10.27.000#000,it_866897057705818,POSITION,"13.013199806213379,80.21122741699219,null,GPS",0,1679901027000,2023-03-27 07:10:33.649000 UTC,2023-03-27T12:40:27
it_866897057705818#2023.03.27.07.10.27.000#331,it_866897057705818,IGNITION_STATUS,0,0,1679901027000,2023-03-27 07:10:33.642000 UTC,2023-03-27T12:40:27
it_866897057705818#2023.03.27.07.05.27.000#000,it_866897057705818,POSITION,"13.013145446777344,80.21113586425781,null,GPS",0,1679900727000,2023-03-27 07:06:47.130000 UTC,2023-03-27T12:35:27
it_866897057705818#2023.03.27.07.05.27.000#331,it_866897057705818,IGNITION_STATUS,0,0,1679900727000,2023-03-27 07:06:47.120000 UTC,2023-03-27T12:35:27
it_866897057705818#2023.03.27.07.00.26.000#331,it_866897057705818,IGNITION_STATUS,0,0,1679900426000,2023-03-27 07:00:31.302000 UTC,2023-03-27T12:30:26
it_866897057705818#2023.03.27.07.00.26.000#000,it_866897057705818,POSITION,"13.013148307800293,80.21115112304688,null,GPS",0,1679900426000,2023-03-27 07:00:31.298000 UTC,2023-03-27T12:30:26
it_866897057705818#2023.03.27.06.55.26.000#000,it_866897057705818,POSITION,"13.013097763061523,80.21112060546875,null,GPS",0,1679900126000,2023-03-27 06:55:31.762000 UTC,2023-03-27T12:25:26
it_866897057705818#2023.03.27.06.55.26.000#331,it_866897057705818,IGNITION_STATUS,0,0,1679900126000,2023-03-27 06:55:31.749000 UTC,2023-03-27T12:25:26
it_866897057705818#2023.03.27.06.45.25.000#000,it_866897057705818,POSITION,"13.013070106506348,80.21112823486328,null,GPS",0,1679899525000,2023-03-27 06:50:35.284000 UTC,2023-03-27T12:15:25
it_866897057705818#2023.03.27.06.45.25.000#331,it_866897057705818,IGNITION_STATUS,0,0,1679899525000,2023-03-27 06:50:35.282000 UTC,2023-03-27T12:15:25
it_866897057705818#2023.03.27.06.50.26.000#000,it_866897057705818,POSITION,"13.013092994689941,80.2111587524414,null,GPS",0,1679899826000,2023-03-27 06:50:31.985000 UTC,2023-03-27T12:20:26
it_866897057705818#2023.03.27.06.50.26.000#331,it_866897057705818,IGNITION_STATUS,0,0,1679899826000,2023-03-27 06:50:31.958000 UTC,2023-03-27T12:20:26
it_866897057705818#2023.03.27.06.40.25.000#000,it_866897057705818,POSITION,"13.012831687927246,80.21094512939453,null,GPS",0,1679899225000,2023-03-27 06:40:29.224000 UTC,2023-03-27T12:10:25
it_866897057705818#2023.03.27.06.40.25.000#331,it_866897057705818,IGNITION_STATUS,0,0,1679899225000,2023-03-27 06:40:29.214000 UTC,2023-03-27T12:10:25
it_866897057705818#2023.03.27.06.35.25.000#000,it_866897057705818,POSITION,"13.012858390808105,80.21088409423828,null,GPS",0,1679898925000,2023-03-27 06:35:29.702000 UTC,2023-03-27T12:05:25
it_866897057705818#2023.03.27.06.35.25.000#331,it_866897057705818,IGNITION_STATUS,0,0,1679898925000,2023-03-27 06:35:29.697000 UTC,2023-03-27T12:05:25
it_866897057705818#2023.03.27.06.25.24.000#331,it_866897057705818,IGNITION_STATUS,0,0,1679898324000,2023-03-27 06:30:35.249000 UTC,2023-03-27T11:55:24
it_866897057705818#2023.03.27.06.25.24.000#000,it_866897057705818,POSITION,"13.012907981872559,80.21096801757812,null,GPS",0,1679898324000,2023-03-27 06:30:35.247000 UTC,2023-03-27T11:55:24
it_866897057705818#2023.03.27.06.30.25.000#331,it_866897057705818,IGNITION_STATUS,0,0,1679898625000,2023-03-27 06:30:29.520000 UTC,2023-03-27T12:00:25
it_866897057705818#2023.03.27.06.30.25.000#000,it_866897057705818,POSITION,"13.012927055358887,80.21092987060547,null,GPS",0,1679898625000,2023-03-27 06:30:29.515000 UTC,2023-03-27T12:00:25
it_866897057705818#2023.03.27.06.20.24.000#000,it_866897057705818,POSITION,"13.012918472290039,80.21089935302734,null,GPS",0,1679898024000,2023-03-27 06:20:27.976000 UTC,2023-03-27T11:50:24
it_866897057705818#2023.03.27.06.20.24.000#331,it_866897057705818,IGNITION_STATUS,0,0,1679898024000,2023-03-27 06:20:27.970000 UTC,2023-03-27T11:50:24
it_866897057705818#2023.03.27.06.15.23.000#000,it_866897057705818,POSITION,"13.012834548950195,80.21092224121094,null,GPS",0,1679897723000,2023-03-27 06:15:28.008000 UTC,2023-03-27T11:45:23
it_866897057705818#2023.03.27.06.15.23.000#331,it_866897057705818,IGNITION_STATUS,0,0,1679897723000,2023-03-27 06:15:28.004000 UTC,2023-03-27T11:45:23
it_866897057705818#2023.03.27.06.05.22.000#000,it_866897057705818,POSITION,"13.012778282165527,80.2110366821289,null,GPS",0,1679897122000,2023-03-27 06:10:31.916000 UTC,2023-03-27T11:35:22
it_866897057705818#2023.03.27.06.05.22.000#331,it_866897057705818,IGNITION_STATUS,0,0,1679897122000,2023-03-27 06:10:31.914000 UTC,2023-03-27T11:35:22
it_866897057705818#2023.03.27.06.10.23.000#331,it_866897057705818,IGNITION_STATUS,0,0,1679897423000,2023-03-27 06:10:27.686000 UTC,2023-03-27T11:40:23
it_866897057705818#2023.03.27.06.10.23.000#000,it_866897057705818,POSITION,"13.012832641601562,80.21104431152344,null,GPS",0,1679897423000,2023-03-27 06:10:27.684000 UTC,2023-03-27T11:40:23
it_866897057705818#2023.03.27.06.00.23.000#331,it_866897057705818,IGNITION_STATUS,0,0,1679896823000,2023-03-27 06:00:27.094000 UTC,2023-03-27T11:30:23
it_866897057705818#2023.03.27.06.00.23.000#000,it_866897057705818,POSITION,"13.01286792755127,80.2110366821289,null,GPS",0,1679896823000,2023-03-27 06:00:27.088000 UTC,2023-03-27T11:30:23
it_866897057705818#2023.03.27.05.50.22.000#331,it_866897057705818,IGNITION_STATUS,0,0,1679896222000,2023-03-27 05:55:30.290000 UTC,2023-03-27T11:20:22
it_866897057705818#2023.03.27.05.50.22.000#000,it_866897057705818,POSITION,"13.012782096862793,80.21106719970703,null,GPS",0,1679896222000,2023-03-27 05:55:30.282000 UTC,2023-03-27T11:20:22
it_866897057705818#2023.03.27.05.55.22.000#331,it_866897057705818,IGNITION_STATUS,0,0,1679896522000,2023-03-27 05:55:25.960000 UTC,2023-03-27T11:25:22
it_866897057705818#2023.03.27.05.55.22.000#000,it_866897057705818,POSITION,"13.012900352478027,80.21100616455078,null,GPS",0,1679896522000,2023-03-27 05:55:25.958000 UTC,2023-03-27T11:25:22
it_866897057705818#2023.03.27.05.45.22.000#331,it_866897057705818,IGNITION_STATUS,0,0,1679895922000,2023-03-27 05:45:25.644000 UTC,2023-03-27T11:15:22
it_866897057705818#2023.03.27.05.45.22.000#000,it_866897057705818,POSITION,"13.01272964477539,80.21102142333984,null,GPS",0,1679895922000,2023-03-27 05:45:25.641000 UTC,2023-03-27T11:15:22
it_866897057705818#2023.03.27.05.35.21.000#331,it_866897057705818,IGNITION_STATUS,0,0,1679895321000,2023-03-27 05:40:30.231000 UTC,2023-03-27T11:05:21
it_866897057705818#2023.03.27.05.35.21.000#000,it_866897057705818,POSITION,"13.012627601623535,80.2110595703125,null,GPS",0,1679895321000,2023-03-27 05:40:30.227000 UTC,2023-03-27T11:05:21
it_866897057705818#2023.03.27.05.40.22.000#000,it_866897057705818,POSITION,"13.012641906738281,80.21102905273438,null,GPS",0,1679895622000,2023-03-27 05:40:24.926000 UTC,2023-03-27T11:10:22
it_866897057705818#2023.03.27.05.40.22.000#331,it_866897057705818,IGNITION_STATUS,0,0,1679895622000,2023-03-27 05:40:24.922000 UTC,2023-03-27T11:10:22
it_866897057705818#2023.03.27.05.30.20.000#000,it_866897057705818,POSITION,"13.012724876403809,80.2109603881836,null,GPS",0,1679895020000,2023-03-27 05:30:24.453000 UTC,2023-03-27T11:00:20
it_866897057705818#2023.03.27.05.30.20.000#331,it_866897057705818,IGNITION_STATUS,0,0,1679895020000,2023-03-27 05:30:24.446000 UTC,2023-03-27T11:00:20
it_866897057705818#2023.03.27.05.20.20.000#000,it_866897057705818,POSITION,"13.012866973876953,80.21086120605469,null,GPS",0,1679894420000,2023-03-27 05:25:28.437000 UTC,2023-03-27T10:50:20
it_866897057705818#2023.03.27.05.20.20.000#331,it_866897057705818,IGNITION_STATUS,0,0,1679894420000,2023-03-27 05:25:28.433000 UTC,2023-03-27T10:50:20
it_866897057705818#2023.03.27.05.25.20.000#331,it_866897057705818,IGNITION_STATUS,0,0,1679894720000,2023-03-27 05:25:26.089000 UTC,2023-03-27T10:55:20
it_866897057705818#2023.03.27.05.25.20.000#000,it_866897057705818,POSITION,"13.012877464294434,80.21089935302734,null,GPS",0,1679894720000,2023-03-27 05:25:26.064000 UTC,2023-03-27T10:55:20
it_866897057705818#2023.03.27.05.15.20.000#000,it_866897057705818,POSITION,"13.012653350830078,80.2109603881836,null,GPS",0,1679894120000,2023-03-27 05:15:23.935000 UTC,2023-03-27T10:45:20
it_866897057705818#2023.03.27.05.15.20.000#331,it_866897057705818,IGNITION_STATUS,0,0,1679894120000,2023-03-27 05:15:23.935000 UTC,2023-03-27T10:45:20
it_866897057705818#2023.03.27.05.05.19.000#331,it_866897057705818,IGNITION_STATUS,0,0,1679893519000,2023-03-27 05:10:29.206000 UTC,2023-03-27T10:35:19
it_866897057705818#2023.03.27.05.05.19.000#000,it_866897057705818,POSITION,"13.01311206817627,80.2110366821289,null,GPS",0,1679893519000,2023-03-27 05:10:29.200000 UTC,2023-03-27T10:35:19
it_866897057705818#2023.03.27.05.10.19.000#331,it_866897057705818,IGNITION_STATUS,0,0,1679893819000,2023-03-27 05:10:23.686000 UTC,2023-03-27T10:40:19
it_866897057705818#2023.03.27.05.10.19.000#000,it_866897057705818,POSITION,"13.013116836547852,80.21104431152344,null,GPS",0,1679893819000,2023-03-27 05:10:23.679000 UTC,2023-03-27T10:40:19
it_866897057705818#2023.03.27.05.00.18.000#331,it_866897057705818,IGNITION_STATUS,0,0,1679893218000,2023-03-27 05:00:22.350000 UTC,2023-03-27T10:30:18
it_866897057705818#2023.03.27.05.00.18.000#000,it_866897057705818,POSITION,"13.013145446777344,80.21112823486328,null,GPS",0,1679893218000,2023-03-27 05:00:22.338000 UTC,2023-03-27T10:30:18
it_866897057705818#2023.03.27.04.55.30.000#331,it_866897057705818,IGNITION_STATUS,0,0,1679892930000,2023-03-27 04:55:33.988000 UTC,2023-03-27T10:25:30
it_866897057705818#2023.03.27.04.55.30.000#000,it_866897057705818,POSITION,"13.013167381286621,80.2113037109375,null,GPS",0,1679892930000,2023-03-27 04:55:33.986000 UTC,2023-03-27T10:25:30
it_866897057705818#2023.03.27.04.55.18.000#000,it_866897057705818,POSITION,"13.01315689086914,80.21129608154297,null,GPS",0,1679892918000,2023-03-27 04:55:24.650000 UTC,2023-03-27T10:25:18
it_866897057705818#2023.03.27.04.55.18.000#1112,it_866897057705818,ENGINE RPM,0.0,0,1679892918000,2023-03-27 04:55:24.647000 UTC,2023-03-27T10:25:18
it_866897057705818#2023.03.27.04.55.18.000#331,it_866897057705818,IGNITION_STATUS,1,0,1679892918000,2023-03-27 04:55:24.647000 UTC,2023-03-27T10:25:18
it_866897057705818#2023.03.27.04.55.08.000#1112,it_866897057705818,ENGINE RPM,833.0,0,1679892908000,2023-03-27 04:55:13.401000 UTC,2023-03-27T10:25:08
it_866897057705818#2023.03.27.04.55.08.000#000,it_866897057705818,POSITION,"13.013028144836426,80.2112808227539,null,GPS",0,1679892908000,2023-03-27 04:55:13.399000 UTC,2023-03-27T10:25:08
it_866897057705818#2023.03.27.04.55.08.000#1113,it_866897057705818,Vehicle speed,0,0,1679892908000,2023-03-27 04:55:13.397000 UTC,2023-03-27T10:25:08
it_866897057705818#2023.03.27.04.55.08.000#331,it_866897057705818,IGNITION_STATUS,1,0,1679892908000,2023-03-27 04:55:12.783000 UTC,2023-03-27T10:25:08
it_866897057705818#2023.03.27.04.54.57.000#1112,it_866897057705818,ENGINE RPM,723.0,0,1679892897000,2023-03-27 04:55:09.756000 UTC,2023-03-27T10:24:57
it_866897057705818#2023.03.27.04.54.57.000#331,it_866897057705818,IGNITION_STATUS,1,0,1679892897000,2023-03-27 04:55:09.572000 UTC,2023-03-27T10:24:57
it_866897057705818#2023.03.27.04.54.57.000#1113,it_866897057705818,Vehicle speed,6,0,1679892897000,2023-03-27 04:55:09.567000 UTC,2023-03-27T10:24:57
it_866897057705818#2023.03.27.04.54.57.000#000,it_866897057705818,POSITION,"13.01297664642334,80.21125793457031,null,GPS",0,1679892897000,2023-03-27 04:55:09.564000 UTC,2023-03-27T10:24:57
it_866897057705818#2023.03.27.04.54.48.000#000,it_866897057705818,POSITION,"13.012972831726074,80.21141052246094,null,GPS",0,1679892888000,2023-03-27 04:55:03.616000 UTC,2023-03-27T10:24:48
it_866897057705818#2023.03.27.04.54.48.000#331,it_866897057705818,IGNITION_STATUS,1,0,1679892888000,2023-03-27 04:55:03.612000 UTC,2023-03-27T10:24:48
it_866897057705818#2023.03.27.04.54.48.000#1112,it_866897057705818,ENGINE RPM,622.5,0,1679892888000,2023-03-27 04:55:03.411000 UTC,2023-03-27T10:24:48
it_866897057705818#2023.03.27.04.54.48.000#1113,it_866897057705818,Vehicle speed,12,0,1679892888000,2023-03-27 04:55:03.407000 UTC,2023-03-27T10:24:48
it_866897057705818#2023.03.27.04.54.46.000#1112,it_866897057705818,ENGINE RPM,622.5,0,1679892886000,2023-03-27 04:54:57.355000 UTC,2023-03-27T10:24:46
it_866897057705818#2023.03.27.04.54.46.000#000,it_866897057705818,POSITION,"13.01297664642334,80.21143341064453,null,GPS",0,1679892886000,2023-03-27 04:54:57.354000 UTC,2023-03-27T10:24:46
it_866897057705818#2023.03.27.04.54.46.000#1113,it_866897057705818,Vehicle speed,12,0,1679892886000,2023-03-27 04:54:57.346000 UTC,2023-03-27T10:24:46
it_866897057705818#2023.03.27.04.54.46.000#331,it_866897057705818,IGNITION_STATUS,1,0,1679892886000,2023-03-27 04:54:57.095000 UTC,2023-03-27T10:24:46
it_866897057705818#2023.03.27.04.54.40.000#000,it_866897057705818,POSITION,"13.013127326965332,80.21148681640625,null,GPS",0,1679892880000,2023-03-27 04:54:53.377000 UTC,2023-03-27T10:24:40
it_866897057705818#2023.03.27.04.54.40.000#331,it_866897057705818,IGNITION_STATUS,1,0,1679892880000,2023-03-27 04:54:53.376000 UTC,2023-03-27T10:24:40
it_866897057705818#2023.03.27.04.54.40.000#1112,it_866897057705818,ENGINE RPM,782.5,0,1679892880000,2023-03-27 04:54:53.317000 UTC,2023-03-27T10:24:40
it_866897057705818#2023.03.27.04.54.40.000#1113,it_866897057705818,Vehicle speed,16,0,1679892880000,2023-03-27 04:54:53.309000 UTC,2023-03-27T10:24:40
it_866897057705818#2023.03.27.04.54.38.000#331,it_866897057705818,IGNITION_STATUS,1,0,1679892878000,2023-03-27 04:54:48.632000 UTC,2023-03-27T10:24:38
it_866897057705818#2023.03.27.04.54.38.000#000,it_866897057705818,POSITION,"13.013235092163086,80.21147918701172,null,GPS",0,1679892878000,2023-03-27 04:54:48.628000 UTC,2023-03-27T10:24:38
it_866897057705818#2023.03.27.04.54.38.000#1112,it_866897057705818,ENGINE RPM,883.5,0,1679892878000,2023-03-27 04:54:48.586000 UTC,2023-03-27T10:24:38
it_866897057705818#2023.03.27.04.54.38.000#1113,it_866897057705818,Vehicle speed,18,0,1679892878000,2023-03-27 04:54:48.580000 UTC,2023-03-27T10:24:38
it_866897057705818#2023.03.27.04.54.35.000#000,it_866897057705818,POSITION,"13.013272285461426,80.21141815185547,null,GPS",0,1679892875000,2023-03-27 04:54:45.756000 UTC,2023-03-27T10:24:35
it_866897057705818#2023.03.27.04.54.35.000#1112,it_866897057705818,ENGINE RPM,1199.5,0,1679892875000,2023-03-27 04:54:45.754000 UTC,2023-03-27T10:24:35
it_866897057705818#2023.03.27.04.54.35.000#1113,it_866897057705818,Vehicle speed,16,0,1679892875000,2023-03-27 04:54:45.749000 UTC,2023-03-27T10:24:35
it_866897057705818#2023.03.27.04.54.35.000#331,it_866897057705818,IGNITION_STATUS,1,0,1679892875000,2023-03-27 04:54:45.624000 UTC,2023-03-27T10:24:35
it_866897057705818#2023.03.27.04.54.28.000#000,it_866897057705818,POSITION,"13.013357162475586,80.21110534667969,null,GPS",0,1679892868000,2023-03-27 04:54:41.007000 UTC,2023-03-27T10:24:28
it_866897057705818#2023.03.27.04.54.28.000#1112,it_866897057705818,ENGINE RPM,823.5,0,1679892868000,2023-03-27 04:54:41.005000 UTC,2023-03-27T10:24:28
it_866897057705818#2023.03.27.04.54.28.000#1113,it_866897057705818,Vehicle speed,11,0,1679892868000,2023-03-27 04:54:40.997000 UTC,2023-03-27T10:24:28
it_866897057705818#2023.03.27.04.54.28.000#331,it_866897057705818,IGNITION_STATUS,1,0,1679892868000,2023-03-27 04:54:40.900000 UTC,2023-03-27T10:24:28
it_866897057705818#2023.03.27.04.54.26.000#1112,it_866897057705818,ENGINE RPM,1294.5,0,1679892866000,2023-03-27 04:54:37.825000 UTC,2023-03-27T10:24:26
it_866897057705818#2023.03.27.04.54.26.000#000,it_866897057705818,POSITION,"13.013357162475586,80.21107482910156,null,GPS",0,1679892866000,2023-03-27 04:54:37.823000 UTC,2023-03-27T10:24:26
it_866897057705818#2023.03.27.04.54.26.000#1113,it_866897057705818,Vehicle speed,9,0,1679892866000,2023-03-27 04:54:37.821000 UTC,2023-03-27T10:24:26
it_866897057705818#2023.03.27.04.54.26.000#331,it_866897057705818,IGNITION_STATUS,1,0,1679892866000,2023-03-27 04:54:37.731000 UTC,2023-03-27T10:24:26
it_866897057705818#2023.03.27.04.54.18.000#1112,it_866897057705818,ENGINE RPM,578.5,0,1679892858000,2023-03-27 04:54:23.667000 UTC,2023-03-27T10:24:18
it_866897057705818#2023.03.27.04.54.18.000#000,it_866897057705818,POSITION,"13.013286590576172,80.21099090576172,null,GPS",0,1679892858000,2023-03-27 04:54:23.666000 UTC,2023-03-27T10:24:18
it_866897057705818#2023.03.27.04.54.18.000#1113,it_866897057705818,Vehicle speed,7,0,1679892858000,2023-03-27 04:54:23.663000 UTC,2023-03-27T10:24:18
it_866897057705818#2023.03.27.04.54.18.000#331,it_866897057705818,IGNITION_STATUS,1,0,1679892858000,2023-03-27 04:54:23.338000 UTC,2023-03-27T10:24:18
it_866897057705818#2023.03.27.04.54.08.000#000,it_866897057705818,POSITION,"13.013081550598145,80.21101379394531,null,GPS",0,1679892848000,2023-03-27 04:54:17.993000 UTC,2023-03-27T10:24:08
it_866897057705818#2023.03.27.04.54.08.000#331,it_866897057705818,IGNITION_STATUS,1,0,1679892848000,2023-03-27 04:54:17.972000 UTC,2023-03-27T10:24:08
it_866897057705818#2023.03.27.04.54.08.000#1112,it_866897057705818,ENGINE RPM,752.0,0,1679892848000,2023-03-27 04:54:17.966000 UTC,2023-03-27T10:24:08
it_866897057705818#2023.03.27.04.54.08.000#1113,it_866897057705818,Vehicle speed,10,0,1679892848000,2023-03-27 04:54:17.915000 UTC,2023-03-27T10:24:08
it_866897057705818#2023.03.27.04.54.06.000#000,it_866897057705818,POSITION,"13.013081550598145,80.21101379394531,null,GPS",0,1679892846000,2023-03-27 04:54:11.725000 UTC,2023-03-27T10:24:06
it_866897057705818#2023.03.27.04.54.06.000#1112,it_866897057705818,ENGINE RPM,752.0,0,1679892846000,2023-03-27 04:54:11.724000 UTC,2023-03-27T10:24:06
it_866897057705818#2023.03.27.04.54.06.000#331,it_866897057705818,IGNITION_STATUS,1,0,1679892846000,2023-03-27 04:54:11.723000 UTC,2023-03-27T10:24:06
it_866897057705818#2023.03.27.04.54.06.000#1113,it_866897057705818,Vehicle speed,10,0,1679892846000,2023-03-27 04:54:11.698000 UTC,2023-03-27T10:24:06
it_866897057705818#2023.03.27.04.53.57.000#331,it_866897057705818,IGNITION_STATUS,1,0,1679892837000,2023-03-27 04:54:04.131000 UTC,2023-03-27T10:23:57
it_866897057705818#2023.03.27.04.53.57.000#000,it_866897057705818,POSITION,"13.01272201538086,80.21142578125,null,GPS",0,1679892837000,2023-03-27 04:54:04.130000 UTC,2023-03-27T10:23:57
it_866897057705818#2023.03.27.04.53.57.000#1112,it_866897057705818,ENGINE RPM,949.0,0,1679892837000,2023-03-27 04:54:02.868000 UTC,2023-03-27T10:23:57
it_866897057705818#2023.03.27.04.53.57.000#1113,it_866897057705818,Vehicle speed,27,0,1679892837000,2023-03-27 04:54:02.843000 UTC,2023-03-27T10:23:57
it_866897057705818#2023.03.27.04.53.48.000#1112,it_866897057705818,ENGINE RPM,787.5,0,1679892828000,2023-03-27 04:53:52.640000 UTC,2023-03-27T10:23:48
it_866897057705818#2023.03.27.04.53.48.000#000,it_866897057705818,POSITION,"13.012541770935059,80.21182250976562,null,GPS",0,1679892828000,2023-03-27 04:53:52.639000 UTC,2023-03-27T10:23:48
it_866897057705818#2023.03.27.04.53.48.000#1113,it_866897057705818,Vehicle speed,21,0,1679892828000,2023-03-27 04:53:52.639000 UTC,2023-03-27T10:23:48
it_866897057705818#2023.03.27.04.53.48.000#331,it_866897057705818,IGNITION_STATUS,1,0,1679892828000,2023-03-27 04:53:52.350000 UTC,2023-03-27T10:23:48
it_866897057705818#2023.03.27.04.53.38.000#1112,it_866897057705818,ENGINE RPM,1094.5,0,1679892818000,2023-03-27 04:53:42.171000 UTC,2023-03-27T10:23:38
it_866897057705818#2023.03.27.04.53.38.000#000,it_866897057705818,POSITION,"13.012288093566895,80.2123031616211,null,GPS",0,1679892818000,2023-03-27 04:53:42.169000 UTC,2023-03-27T10:23:38
it_866897057705818#2023.03.27.04.53.38.000#1113,it_866897057705818,Vehicle speed,23,0,1679892818000,2023-03-27 04:53:42.162000 UTC,2023-03-27T10:23:38
it_866897057705818#2023.03.27.04.53.38.000#331,it_866897057705818,IGNITION_STATUS,1,0,1679892818000,2023-03-27 04:53:42.031000 UTC,2023-03-27T10:23:38
it_866897057705818#2023.03.27.04.53.28.000#000,it_866897057705818,POSITION,"13.01199722290039,80.21268463134766,null,GPS",0,1679892808000,2023-03-27 04:53:38.591000 UTC,2023-03-27T10:23:28
it_866897057705818#2023.03.27.04.53.28.000#331,it_866897057705818,IGNITION_STATUS,1,0,1679892808000,2023-03-27 04:53:38.591000 UTC,2023-03-27T10:23:28
it_866897057705818#2023.03.27.04.53.28.000#1112,it_866897057705818,ENGINE RPM,0.0,0,1679892808000,2023-03-27 04:53:36.362000 UTC,2023-03-27T10:23:28
it_866897057705818#2023.03.27.04.53.28.000#1113,it_866897057705818,Vehicle speed,0,0,1679892808000,2023-03-27 04:53:36.349000 UTC,2023-03-27T10:23:28
it_866897057705818#2023.03.27.04.53.23.000#000,it_866897057705818,POSITION,"13.011941909790039,80.21276092529297,null,GPS",0,1679892803000,2023-03-27 04:53:31.143000 UTC,2023-03-27T10:23:23
it_866897057705818#2023.03.27.04.53.23.000#1112,it_866897057705818,ENGINE RPM,0.0,0,1679892803000,2023-03-27 04:53:31.141000 UTC,2023-03-27T10:23:23
it_866897057705818#2023.03.27.04.53.23.000#1113,it_866897057705818,Vehicle speed,0,0,1679892803000,2023-03-27 04:53:31.141000 UTC,2023-03-27T10:23:23
it_866897057705818#2023.03.27.04.53.23.000#331,it_866897057705818,IGNITION_STATUS,1,0,1679892803000,2023-03-27 04:53:31.034000 UTC,2023-03-27T10:23:23
it_866897057705818#2023.03.27.04.53.20.000#000,it_866897057705818,POSITION,"13.011877059936523,80.2127914428711,null,GPS",0,1679892800000,2023-03-27 04:53:26.238000 UTC,2023-03-27T10:23:20
it_866897057705818#2023.03.27.04.53.20.000#1112,it_866897057705818,ENGINE RPM,0.0,0,1679892800000,2023-03-27 04:53:26.236000 UTC,2023-03-27T10:23:20
it_866897057705818#2023.03.27.04.53.20.000#1113,it_866897057705818,Vehicle speed,0,0,1679892800000,2023-03-27 04:53:26.168000 UTC,2023-03-27T10:23:20
