rowkey,deviceId,variable,value,alarmClass,timeMili,received_time,kafka_time
it_866897057706519#2023.05.15.09.19.35.000#311,it_866897057706519,EXTERNAL BATTERY,13.676,0,1684142375000,2023-05-15 09:19:39.825000 UTC,2023-05-15T14:49:35
it_866897057706519#2023.05.15.09.19.35.000#331,it_866897057706519,IGNITION_STATUS,1,0,1684142375000,2023-05-15 09:19:39.822000 UTC,2023-05-15T14:49:35
it_866897057706519#2023.05.15.09.19.35.000#000,it_866897057706519,POSITION,"13.092347145080566,80.1746597290039,null,GPS",0,1684142375000,2023-05-15 09:19:39.819000 UTC,2023-05-15T14:49:35
it_866897057706519#2023.05.15.09.19.35.000#1112,it_866897057706519,ENGINE RPM,849.75,0,1684142375000,2023-05-15 09:19:39.766000 UTC,2023-05-15T14:49:35
it_866897057706519#2023.05.15.09.19.25.000#000,it_866897057706519,POSITION,"13.092350006103516,80.1746597290039,null,GPS",0,1684142365000,2023-05-15 09:19:30.621000 UTC,2023-05-15T14:49:25
it_866897057706519#2023.05.15.09.19.25.000#1112,it_866897057706519,ENGINE RPM,858.5,0,1684142365000,2023-05-15 09:19:30.617000 UTC,2023-05-15T14:49:25
it_866897057706519#2023.05.15.09.19.25.000#311,it_866897057706519,EXTERNAL BATTERY,13.721,0,1684142365000,2023-05-15 09:19:29.587000 UTC,2023-05-15T14:49:25
it_866897057706519#2023.05.15.09.19.25.000#331,it_866897057706519,IGNITION_STATUS,1,0,1684142365000,2023-05-15 09:19:29.585000 UTC,2023-05-15T14:49:25
it_866897057706519#2023.05.15.09.19.15.000#000,it_866897057706519,POSITION,"13.092354774475098,80.1746597290039,null,GPS",0,1684142355000,2023-05-15 09:19:20.109000 UTC,2023-05-15T14:49:15
it_866897057706519#2023.05.15.09.19.15.000#1112,it_866897057706519,ENGINE RPM,856.0,0,1684142355000,2023-05-15 09:19:20.104000 UTC,2023-05-15T14:49:15
it_866897057706519#2023.05.15.09.19.15.000#331,it_866897057706519,IGNITION_STATUS,1,0,1684142355000,2023-05-15 09:19:20.104000 UTC,2023-05-15T14:49:15
it_866897057706519#2023.05.15.09.19.15.000#311,it_866897057706519,EXTERNAL BATTERY,13.721,0,1684142355000,2023-05-15 09:19:20.101000 UTC,2023-05-15T14:49:15
it_866897057706519#2023.05.15.09.19.04.000#1112,it_866897057706519,ENGINE RPM,848.25,0,1684142344000,2023-05-15 09:19:12.570000 UTC,2023-05-15T14:49:04
it_866897057706519#2023.05.15.09.19.04.000#000,it_866897057706519,POSITION,"13.09235668182373,80.17466735839844,null,GPS",0,1684142344000,2023-05-15 09:19:12.560000 UTC,2023-05-15T14:49:04
it_866897057706519#2023.05.15.09.19.04.000#311,it_866897057706519,EXTERNAL BATTERY,13.706,0,1684142344000,2023-05-15 09:19:09.530000 UTC,2023-05-15T14:49:04
it_866897057706519#2023.05.15.09.19.04.000#331,it_866897057706519,IGNITION_STATUS,1,0,1684142344000,2023-05-15 09:19:09.521000 UTC,2023-05-15T14:49:04
it_866897057706519#2023.05.15.09.18.55.000#1112,it_866897057706519,ENGINE RPM,850.75,0,1684142335000,2023-05-15 09:19:00.564000 UTC,2023-05-15T14:48:55
it_866897057706519#2023.05.15.09.18.55.000#000,it_866897057706519,POSITION,"13.092342376708984,80.17465209960938,null,GPS",0,1684142335000,2023-05-15 09:19:00.563000 UTC,2023-05-15T14:48:55
it_866897057706519#2023.05.15.09.18.55.000#331,it_866897057706519,IGNITION_STATUS,1,0,1684142335000,2023-05-15 09:18:59.759000 UTC,2023-05-15T14:48:55
it_866897057706519#2023.05.15.09.18.55.000#311,it_866897057706519,EXTERNAL BATTERY,13.736,0,1684142335000,2023-05-15 09:18:59.754000 UTC,2023-05-15T14:48:55
it_866897057706519#2023.05.15.09.18.45.000#1112,it_866897057706519,ENGINE RPM,849.25,0,1684142325000,2023-05-15 09:18:50.174000 UTC,2023-05-15T14:48:45
it_866897057706519#2023.05.15.09.18.45.000#000,it_866897057706519,POSITION,"13.0923433303833,80.17465209960938,null,GPS",0,1684142325000,2023-05-15 09:18:50.172000 UTC,2023-05-15T14:48:45
it_866897057706519#2023.05.15.09.18.45.000#311,it_866897057706519,EXTERNAL BATTERY,13.721,0,1684142325000,2023-05-15 09:18:49.834000 UTC,2023-05-15T14:48:45
it_866897057706519#2023.05.15.09.18.45.000#331,it_866897057706519,IGNITION_STATUS,1,0,1684142325000,2023-05-15 09:18:49.829000 UTC,2023-05-15T14:48:45
it_866897057706519#2023.05.15.09.18.35.000#000,it_866897057706519,POSITION,"13.0923433303833,80.17464447021484,null,GPS",0,1684142315000,2023-05-15 09:18:39.071000 UTC,2023-05-15T14:48:35
it_866897057706519#2023.05.15.09.18.35.000#1112,it_866897057706519,ENGINE RPM,858.75,0,1684142315000,2023-05-15 09:18:39.070000 UTC,2023-05-15T14:48:35
it_866897057706519#2023.05.15.09.18.35.000#331,it_866897057706519,IGNITION_STATUS,1,0,1684142315000,2023-05-15 09:18:39.069000 UTC,2023-05-15T14:48:35
it_866897057706519#2023.05.15.09.18.35.000#311,it_866897057706519,EXTERNAL BATTERY,13.721,0,1684142315000,2023-05-15 09:18:39.067000 UTC,2023-05-15T14:48:35
it_866897057706519#2023.05.15.09.18.24.000#000,it_866897057706519,POSITION,"13.092345237731934,80.17464447021484,null,GPS",0,1684142304000,2023-05-15 09:18:29.548000 UTC,2023-05-15T14:48:24
it_866897057706519#2023.05.15.09.18.24.000#1112,it_866897057706519,ENGINE RPM,849.5,0,1684142304000,2023-05-15 09:18:29.548000 UTC,2023-05-15T14:48:24
it_866897057706519#2023.05.15.09.18.24.000#311,it_866897057706519,EXTERNAL BATTERY,13.691,0,1684142304000,2023-05-15 09:18:29.013000 UTC,2023-05-15T14:48:24
it_866897057706519#2023.05.15.09.18.24.000#331,it_866897057706519,IGNITION_STATUS,1,0,1684142304000,2023-05-15 09:18:29.011000 UTC,2023-05-15T14:48:24
it_866897057706519#2023.05.15.09.18.15.000#311,it_866897057706519,EXTERNAL BATTERY,13.691,0,1684142295000,2023-05-15 09:18:19.911000 UTC,2023-05-15T14:48:15
it_866897057706519#2023.05.15.09.18.15.000#000,it_866897057706519,POSITION,"13.09235668182373,80.17463684082031,null,GPS",0,1684142295000,2023-05-15 09:18:19.910000 UTC,2023-05-15T14:48:15
it_866897057706519#2023.05.15.09.18.15.000#331,it_866897057706519,IGNITION_STATUS,1,0,1684142295000,2023-05-15 09:18:19.909000 UTC,2023-05-15T14:48:15
it_866897057706519#2023.05.15.09.18.15.000#1112,it_866897057706519,ENGINE RPM,855.0,0,1684142295000,2023-05-15 09:18:19.758000 UTC,2023-05-15T14:48:15
it_866897057706519#2023.05.15.09.18.05.000#000,it_866897057706519,POSITION,"13.092351913452148,80.17463684082031,null,GPS",0,1684142285000,2023-05-15 09:18:13.730000 UTC,2023-05-15T14:48:05
it_866897057706519#2023.05.15.09.18.05.000#1112,it_866897057706519,ENGINE RPM,853.25,0,1684142285000,2023-05-15 09:18:13.728000 UTC,2023-05-15T14:48:05
it_866897057706519#2023.05.15.09.18.05.000#331,it_866897057706519,IGNITION_STATUS,1,0,1684142285000,2023-05-15 09:18:09.069000 UTC,2023-05-15T14:48:05
it_866897057706519#2023.05.15.09.18.05.000#311,it_866897057706519,EXTERNAL BATTERY,13.676,0,1684142285000,2023-05-15 09:18:09.063000 UTC,2023-05-15T14:48:05
it_866897057706519#2023.05.15.09.17.55.000#000,it_866897057706519,POSITION,"13.092336654663086,80.17465209960938,null,GPS",0,1684142275000,2023-05-15 09:17:59.009000 UTC,2023-05-15T14:47:55
it_866897057706519#2023.05.15.09.17.55.000#1112,it_866897057706519,ENGINE RPM,878.5,0,1684142275000,2023-05-15 09:17:58.980000 UTC,2023-05-15T14:47:55
it_866897057706519#2023.05.15.09.17.55.000#311,it_866897057706519,EXTERNAL BATTERY,13.691,0,1684142275000,2023-05-15 09:17:58.979000 UTC,2023-05-15T14:47:55
it_866897057706519#2023.05.15.09.17.55.000#331,it_866897057706519,IGNITION_STATUS,1,0,1684142275000,2023-05-15 09:17:58.977000 UTC,2023-05-15T14:47:55
it_866897057706519#2023.05.15.09.17.44.000#000,it_866897057706519,POSITION,"13.092328071594238,80.17469024658203,null,GPS",0,1684142264000,2023-05-15 09:17:49.940000 UTC,2023-05-15T14:47:44
it_866897057706519#2023.05.15.09.17.44.000#1112,it_866897057706519,ENGINE RPM,829.75,0,1684142264000,2023-05-15 09:17:49.938000 UTC,2023-05-15T14:47:44
it_866897057706519#2023.05.15.09.17.44.000#311,it_866897057706519,EXTERNAL BATTERY,13.706,0,1684142264000,2023-05-15 09:17:49.074000 UTC,2023-05-15T14:47:44
it_866897057706519#2023.05.15.09.17.44.000#331,it_866897057706519,IGNITION_STATUS,1,0,1684142264000,2023-05-15 09:17:49.069000 UTC,2023-05-15T14:47:44
it_866897057706519#2023.05.15.09.17.35.000#000,it_866897057706519,POSITION,"13.09232234954834,80.1746826171875,null,GPS",0,1684142255000,2023-05-15 09:17:39.299000 UTC,2023-05-15T14:47:35
it_866897057706519#2023.05.15.09.17.35.000#311,it_866897057706519,EXTERNAL BATTERY,13.736,0,1684142255000,2023-05-15 09:17:39.217000 UTC,2023-05-15T14:47:35
it_866897057706519#2023.05.15.09.17.35.000#331,it_866897057706519,IGNITION_STATUS,1,0,1684142255000,2023-05-15 09:17:39.216000 UTC,2023-05-15T14:47:35
it_866897057706519#2023.05.15.09.17.35.000#1112,it_866897057706519,ENGINE RPM,856.0,0,1684142255000,2023-05-15 09:17:39.215000 UTC,2023-05-15T14:47:35
it_866897057706519#2023.05.15.09.17.25.000#1112,it_866897057706519,ENGINE RPM,859.0,0,1684142245000,2023-05-15 09:17:36.199000 UTC,2023-05-15T14:47:25
it_866897057706519#2023.05.15.09.17.25.000#000,it_866897057706519,POSITION,"13.092323303222656,80.17465209960938,null,GPS",0,1684142245000,2023-05-15 09:17:36.198000 UTC,2023-05-15T14:47:25
it_866897057706519#2023.05.15.09.17.25.000#311,it_866897057706519,EXTERNAL BATTERY,13.721,0,1684142245000,2023-05-15 09:17:29.970000 UTC,2023-05-15T14:47:25
it_866897057706519#2023.05.15.09.17.25.000#331,it_866897057706519,IGNITION_STATUS,1,0,1684142245000,2023-05-15 09:17:29.968000 UTC,2023-05-15T14:47:25
it_866897057706519#2023.05.15.09.17.14.000#1112,it_866897057706519,ENGINE RPM,855.25,0,1684142234000,2023-05-15 09:17:18.900000 UTC,2023-05-15T14:47:14
it_866897057706519#2023.05.15.09.17.14.000#000,it_866897057706519,POSITION,"13.092354774475098,80.17459106445312,null,GPS",0,1684142234000,2023-05-15 09:17:18.896000 UTC,2023-05-15T14:47:14
it_866897057706519#2023.05.15.09.17.14.000#311,it_866897057706519,EXTERNAL BATTERY,13.691,0,1684142234000,2023-05-15 09:17:18.543000 UTC,2023-05-15T14:47:14
it_866897057706519#2023.05.15.09.17.14.000#331,it_866897057706519,IGNITION_STATUS,1,0,1684142234000,2023-05-15 09:17:18.542000 UTC,2023-05-15T14:47:14
it_866897057706519#2023.05.15.09.17.04.000#000,it_866897057706519,POSITION,"13.092362403869629,80.1745834350586,null,GPS",0,1684142224000,2023-05-15 09:17:09.280000 UTC,2023-05-15T14:47:04
it_866897057706519#2023.05.15.09.17.04.000#1112,it_866897057706519,ENGINE RPM,851.0,0,1684142224000,2023-05-15 09:17:09.276000 UTC,2023-05-15T14:47:04
it_866897057706519#2023.05.15.09.17.04.000#331,it_866897057706519,IGNITION_STATUS,1,0,1684142224000,2023-05-15 09:17:08.771000 UTC,2023-05-15T14:47:04
it_866897057706519#2023.05.15.09.17.04.000#311,it_866897057706519,EXTERNAL BATTERY,13.691,0,1684142224000,2023-05-15 09:17:08.769000 UTC,2023-05-15T14:47:04
it_866897057706519#2023.05.15.09.16.55.000#311,it_866897057706519,EXTERNAL BATTERY,13.572,0,1684142215000,2023-05-15 09:16:58.685000 UTC,2023-05-15T14:46:55
it_866897057706519#2023.05.15.09.16.55.000#000,it_866897057706519,POSITION,"13.09237003326416,80.17457580566406,null,GPS",0,1684142215000,2023-05-15 09:16:58.684000 UTC,2023-05-15T14:46:55
it_866897057706519#2023.05.15.09.16.55.000#331,it_866897057706519,IGNITION_STATUS,1,0,1684142215000,2023-05-15 09:16:58.684000 UTC,2023-05-15T14:46:55
it_866897057706519#2023.05.15.09.16.55.000#1112,it_866897057706519,ENGINE RPM,848.25,0,1684142215000,2023-05-15 09:16:58.683000 UTC,2023-05-15T14:46:55
it_866897057706519#2023.05.15.09.16.45.000#000,it_866897057706519,POSITION,"13.092354774475098,80.17459869384766,null,GPS",0,1684142205000,2023-05-15 09:16:49.028000 UTC,2023-05-15T14:46:45
it_866897057706519#2023.05.15.09.16.45.000#311,it_866897057706519,EXTERNAL BATTERY,13.706,0,1684142205000,2023-05-15 09:16:49.027000 UTC,2023-05-15T14:46:45
it_866897057706519#2023.05.15.09.16.45.000#1112,it_866897057706519,ENGINE RPM,855.5,0,1684142205000,2023-05-15 09:16:49.022000 UTC,2023-05-15T14:46:45
it_866897057706519#2023.05.15.09.16.45.000#331,it_866897057706519,IGNITION_STATUS,1,0,1684142205000,2023-05-15 09:16:49.018000 UTC,2023-05-15T14:46:45
it_866897057706519#2023.05.15.09.16.34.000#000,it_866897057706519,POSITION,"13.092342376708984,80.17461395263672,null,GPS",0,1684142194000,2023-05-15 09:16:39.692000 UTC,2023-05-15T14:46:34
it_866897057706519#2023.05.15.09.16.34.000#1112,it_866897057706519,ENGINE RPM,859.5,0,1684142194000,2023-05-15 09:16:39.688000 UTC,2023-05-15T14:46:34
it_866897057706519#2023.05.15.09.16.34.000#311,it_866897057706519,EXTERNAL BATTERY,13.587,0,1684142194000,2023-05-15 09:16:39.333000 UTC,2023-05-15T14:46:34
it_866897057706519#2023.05.15.09.16.34.000#331,it_866897057706519,IGNITION_STATUS,1,0,1684142194000,2023-05-15 09:16:39.329000 UTC,2023-05-15T14:46:34
it_866897057706519#2023.05.15.09.16.24.000#000,it_866897057706519,POSITION,"13.092363357543945,80.17459869384766,null,GPS",0,1684142184000,2023-05-15 09:16:29.603000 UTC,2023-05-15T14:46:24
it_866897057706519#2023.05.15.09.16.24.000#1112,it_866897057706519,ENGINE RPM,856.0,0,1684142184000,2023-05-15 09:16:29.597000 UTC,2023-05-15T14:46:24
it_866897057706519#2023.05.15.09.16.24.000#331,it_866897057706519,IGNITION_STATUS,1,0,1684142184000,2023-05-15 09:16:29.294000 UTC,2023-05-15T14:46:24
it_866897057706519#2023.05.15.09.16.24.000#311,it_866897057706519,EXTERNAL BATTERY,13.646,0,1684142184000,2023-05-15 09:16:29.293000 UTC,2023-05-15T14:46:24
it_866897057706519#2023.05.15.09.16.15.000#1112,it_866897057706519,ENGINE RPM,865.5,0,1684142175000,2023-05-15 09:16:23.743000 UTC,2023-05-15T14:46:15
it_866897057706519#2023.05.15.09.16.15.000#000,it_866897057706519,POSITION,"13.092388153076172,80.17459869384766,null,GPS",0,1684142175000,2023-05-15 09:16:23.741000 UTC,2023-05-15T14:46:15
it_866897057706519#2023.05.15.09.16.15.000#311,it_866897057706519,EXTERNAL BATTERY,13.631,0,1684142175000,2023-05-15 09:16:19.277000 UTC,2023-05-15T14:46:15
it_866897057706519#2023.05.15.09.16.15.000#331,it_866897057706519,IGNITION_STATUS,1,0,1684142175000,2023-05-15 09:16:19.277000 UTC,2023-05-15T14:46:15
it_866897057706519#2023.05.15.09.16.05.000#000,it_866897057706519,POSITION,"13.092385292053223,80.17462921142578,null,GPS",0,1684142165000,2023-05-15 09:16:09.589000 UTC,2023-05-15T14:46:05
it_866897057706519#2023.05.15.09.16.05.000#311,it_866897057706519,EXTERNAL BATTERY,13.751,0,1684142165000,2023-05-15 09:16:09.586000 UTC,2023-05-15T14:46:05
it_866897057706519#2023.05.15.09.16.05.000#331,it_866897057706519,IGNITION_STATUS,1,0,1684142165000,2023-05-15 09:16:09.586000 UTC,2023-05-15T14:46:05
it_866897057706519#2023.05.15.09.16.05.000#1112,it_866897057706519,ENGINE RPM,851.25,0,1684142165000,2023-05-15 09:16:09.585000 UTC,2023-05-15T14:46:05
it_866897057706519#2023.05.15.09.15.55.000#311,it_866897057706519,EXTERNAL BATTERY,13.601,0,1684142155000,2023-05-15 09:15:58.607000 UTC,2023-05-15T14:45:55
it_866897057706519#2023.05.15.09.15.55.000#331,it_866897057706519,IGNITION_STATUS,1,0,1684142155000,2023-05-15 09:15:58.607000 UTC,2023-05-15T14:45:55
it_866897057706519#2023.05.15.09.15.55.000#1112,it_866897057706519,ENGINE RPM,832.25,0,1684142155000,2023-05-15 09:15:58.605000 UTC,2023-05-15T14:45:55
it_866897057706519#2023.05.15.09.15.55.000#000,it_866897057706519,POSITION,"13.092377662658691,80.17467498779297,null,GPS",0,1684142155000,2023-05-15 09:15:58.602000 UTC,2023-05-15T14:45:55
it_866897057706519#2023.05.15.09.15.44.000#000,it_866897057706519,POSITION,"13.092362403869629,80.1747055053711,null,GPS",0,1684142144000,2023-05-15 09:15:51.315000 UTC,2023-05-15T14:45:44
it_866897057706519#2023.05.15.09.15.44.000#1112,it_866897057706519,ENGINE RPM,837.75,0,1684142144000,2023-05-15 09:15:51.313000 UTC,2023-05-15T14:45:44
it_866897057706519#2023.05.15.09.15.44.000#311,it_866897057706519,EXTERNAL BATTERY,13.706,0,1684142144000,2023-05-15 09:15:50.657000 UTC,2023-05-15T14:45:44
it_866897057706519#2023.05.15.09.15.44.000#331,it_866897057706519,IGNITION_STATUS,1,0,1684142144000,2023-05-15 09:15:50.652000 UTC,2023-05-15T14:45:44
it_866897057706519#2023.05.15.09.15.35.000#000,it_866897057706519,POSITION,"13.092348098754883,80.1747055053711,null,GPS",0,1684142135000,2023-05-15 09:15:40.023000 UTC,2023-05-15T14:45:35
it_866897057706519#2023.05.15.09.15.35.000#1112,it_866897057706519,ENGINE RPM,853.25,0,1684142135000,2023-05-15 09:15:40.020000 UTC,2023-05-15T14:45:35
it_866897057706519#2023.05.15.09.15.35.000#311,it_866897057706519,EXTERNAL BATTERY,13.721,0,1684142135000,2023-05-15 09:15:39.890000 UTC,2023-05-15T14:45:35
it_866897057706519#2023.05.15.09.15.35.000#331,it_866897057706519,IGNITION_STATUS,1,0,1684142135000,2023-05-15 09:15:39.882000 UTC,2023-05-15T14:45:35
it_866897057706519#2023.05.15.09.15.24.000#1112,it_866897057706519,ENGINE RPM,859.5,0,1684142124000,2023-05-15 09:15:30.212000 UTC,2023-05-15T14:45:24
it_866897057706519#2023.05.15.09.15.24.000#000,it_866897057706519,POSITION,"13.09235668182373,80.17472839355469,null,GPS",0,1684142124000,2023-05-15 09:15:30.206000 UTC,2023-05-15T14:45:24
it_866897057706519#2023.05.15.09.15.24.000#311,it_866897057706519,EXTERNAL BATTERY,13.706,0,1684142124000,2023-05-15 09:15:29.425000 UTC,2023-05-15T14:45:24
it_866897057706519#2023.05.15.09.15.24.000#331,it_866897057706519,IGNITION_STATUS,1,0,1684142124000,2023-05-15 09:15:29.423000 UTC,2023-05-15T14:45:24
it_866897057706519#2023.05.15.09.15.14.000#000,it_866897057706519,POSITION,"13.092365264892578,80.17472076416016,null,GPS",0,1684142114000,2023-05-15 09:15:20.927000 UTC,2023-05-15T14:45:14
it_866897057706519#2023.05.15.09.15.14.000#311,it_866897057706519,EXTERNAL BATTERY,13.721,0,1684142114000,2023-05-15 09:15:20.924000 UTC,2023-05-15T14:45:14
it_866897057706519#2023.05.15.09.15.14.000#331,it_866897057706519,IGNITION_STATUS,1,0,1684142114000,2023-05-15 09:15:20.923000 UTC,2023-05-15T14:45:14
it_866897057706519#2023.05.15.09.15.14.000#1112,it_866897057706519,ENGINE RPM,854.75,0,1684142114000,2023-05-15 09:15:19.836000 UTC,2023-05-15T14:45:14
it_866897057706519#2023.05.15.09.15.04.000#000,it_866897057706519,POSITION,"13.092371940612793,80.17475128173828,null,GPS",0,1684142104000,2023-05-15 09:15:10.252000 UTC,2023-05-15T14:45:04
it_866897057706519#2023.05.15.09.15.04.000#1112,it_866897057706519,ENGINE RPM,856.0,0,1684142104000,2023-05-15 09:15:10.252000 UTC,2023-05-15T14:45:04
it_866897057706519#2023.05.15.09.15.04.000#311,it_866897057706519,EXTERNAL BATTERY,13.706,0,1684142104000,2023-05-15 09:15:09.850000 UTC,2023-05-15T14:45:04
it_866897057706519#2023.05.15.09.15.04.000#331,it_866897057706519,IGNITION_STATUS,1,0,1684142104000,2023-05-15 09:15:09.846000 UTC,2023-05-15T14:45:04
it_866897057706519#2023.05.15.09.14.55.000#000,it_866897057706519,POSITION,"13.09235954284668,80.17473602294922,null,GPS",0,1684142095000,2023-05-15 09:15:00.270000 UTC,2023-05-15T14:44:55
